Milliseconds,X,Y,Z
15530,7.984314,5.66037,0.69677734
15540,7.960388,5.636383,0.7062988
15550,7.9986725,5.636383,0.6349945
15560,7.960388,5.713135,0.62550354
15571,7.9029694,5.7707214,0.5779724
15580,7.9316864,5.7179413,0.5684662
15590,7.912552,5.7323456,0.55895996
15601,7.9364777,5.7755127,0.67778015
15610,7.955597,5.765915,0.69677734
15620,7.9699554,5.7755127,0.7490692
15630,7.960388,5.7371216,0.725296
15640,7.950836,5.6843567,0.6682739
15650,8.036942,5.66037,0.6349945
15661,8.123062,5.66037,0.6587677
15671,8.013016,5.765915,0.6825409
15681,8.036942,5.751526,0.6540222
15691,8.027374,5.7947083,0.60647583
15701,7.917328,5.7994995,0.63975525
15710,7.9077606,5.7371216,0.60173035
15720,7.9077606,5.645981,0.6540222
15730,7.8934174,5.6411896,0.69677734
15741,7.8742676,5.6267853,0.739563
15750,7.922119,5.631592,0.725296
15760,7.9316864,5.6172028,0.6682739
15770,7.912552,5.674759,0.6112366
15780,7.9316864,5.6651764,0.54945374
15790,7.912552,5.713135,0.57321167
15801,7.946045,5.7323456,0.5684662
15810,7.960388,5.7467346,0.6302643
15820,7.993881,5.7467346,0.63975525
15830,7.9795227,5.7371216,0.6492615
15840,7.9747467,5.713135,0.6587677
15851,7.9699554,5.6939545,0.6207428
15860,7.955597,5.7035522,0.6207428
15870,7.955597,5.727539,0.58747864
15881,7.984314,5.756317,0.57321167
15890,7.926895,5.7707214,0.60173035
15900,7.9795227,5.7611237,0.6302643
15910,8.00824,5.756317,0.6730194
15920,8.022583,5.7755127,0.67778015
15930,8.046509,5.7035522,0.6587677
15941,8.003464,5.6699677,0.6587677
15950,7.993881,5.636383,0.62550354
15960,7.9986725,5.650772,0.60647583
15970,7.960388,5.6075897,0.5922394
15980,7.946045,5.636383,0.62550354
15990,7.879059,5.6267853,0.6112366
16000,7.950836,5.6987457,0.58747864
16011,7.950836,5.645981,0.60647583
16020,7.922119,5.6795654,0.60647583
16030,7.9316864,5.6987457,0.60173035
16040,7.984314,5.6939545,0.6159973
16050,8.00824,5.713135,0.62550354
16061,7.922119,5.7179413,0.59698486
16070,7.9364777,5.6987457,0.544693
16080,7.9412537,5.689163,0.5542145
16091,7.8934174,5.689163,0.53996277
16101,7.926895,5.650772,0.535202
16110,7.960388,5.66037,0.5304413
16120,7.9795227,5.7371216,0.60647583
16131,8.060867,5.713135,0.6587677
16140,8.065659,5.727539,0.6825409
16150,8.065659,5.674759,0.7110443
16161,8.075211,5.636383,0.69677734
16170,8.03215,5.650772,0.6492615
16181,7.993881,5.689163,0.5637207
16190,7.9986725,5.674759,0.53996277
16200,7.9795227,5.6699677,0.49241638
16210,7.984314,5.66037,0.55895996
16221,7.960388,5.66037,0.62550354
16231,7.9699554,5.674759,0.71580505
16240,7.9747467,5.5884094,0.69677734
16251,8.022583,5.5644226,0.62550354
16260,7.9986725,5.621994,0.5779724
16270,8.060867,5.6555786,0.535202
16281,8.089569,5.7035522,0.51142883
16291,8.137405,5.708359,0.46391296
16300,8.166122,5.756317,0.50668335
16310,8.185272,5.756317,0.5684662
16320,8.170914,5.727539,0.60173035
16331,8.190033,5.713135,0.6540222
16340,8.228317,5.7035522,0.67778015
16350,8.194824,5.708359,0.6825409
16361,8.314438,5.6795654,0.7015381
16370,8.424469,5.7851105,0.73005676
16381,8.462753,5.8858643,0.7823334
16390,8.434036,5.962616,0.7538147
16401,8.424469,6.077759,0.57321167
16410,8.362289,6.08255,0.44966125
16421,8.295303,5.9962006,0.4258728
16430,8.252228,5.9146423,0.53996277
16440,8.228317,5.8810577,0.6540222
16450,8.228317,5.9002533,0.88690186
16460,8.166122,5.92424,0.9629364
16470,8.247452,6.015396,0.9867096
16481,8.304871,6.1401367,0.76808167
16490,8.328796,6.2312927,0.6302643
16500,8.3862,6.3895874,0.47816467
16510,8.462753,6.4135895,0.44013977
16521,8.486664,6.499939,0.4734192
16530,8.55365,6.5335236,0.5304413
16540,8.697189,6.5718994,0.6872864
16550,8.745041,6.74942,0.8583832
16560,8.8311615,6.8981323,1.0675049
16570,8.912491,6.917328,1.0675049
16580,9.051239,6.946121,1.0912628
16590,8.998611,7.022873,0.92967224
16600,8.955536,7.1620026,0.8441162
16610,8.859863,7.469055,0.7633209
16620,8.692413,7.5026245,0.6635132
16631,8.591934,7.531418,0.55895996
16640,8.515381,7.4498596,0.59698486
16650,8.362289,7.411484,0.725296
16660,8.161331,7.3203278,0.8108673
16670,7.984314,7.2147827,0.9486847
16681,7.955597,7.0036774,0.8964081
16690,7.8981934,6.9125214,0.9011688
16701,7.88385,6.9509125,0.8726349
16710,7.8407745,7.008484,0.87739563
16720,7.7738037,7.061264,0.90589905
16730,7.6637573,7.157196,0.95344543
16741,7.5680695,7.114029,0.8964081
16750,7.620697,6.984497,0.8631439
16760,7.6063385,6.9077454,0.8441162
16770,7.477173,7.0036774,0.8583832
16780,7.414978,7.1044464,0.85362244
16790,7.3049316,7.1763916,0.87739563
16801,7.2379456,7.2339783,0.8583832
16810,7.123123,7.2531586,0.825119
16820,7.04657,7.2771454,0.7823334
16830,6.965225,7.3155212,0.7538147
16840,6.8025665,7.493042,0.725296
16850,6.721222,7.6945343,0.62550354
16861,6.6063995,7.771286,0.6682739
16870,6.5298615,7.7760925,0.6730194
16880,6.419815,7.73291,0.6635132
16890,6.3719635,7.7233124,0.6540222
16900,6.3002167,7.7233124,0.6302643
16911,6.185379,7.6993256,0.57321167
16920,5.91745,7.819275,0.5922394
16931,5.754776,7.8000793,0.5827179
16940,5.6686554,7.7760925,0.55895996
16950,5.6064606,7.756912,0.544693
16960,5.486847,7.848068,0.58747864
16970,5.4390106,7.8576508,0.60647583
16980,5.3576813,7.8960266,0.67778015
16991,5.1710815,8.030365,0.6872864
17000,5.013199,8.006363,0.63975525
17011,4.793106,7.9056244,0.43063354
17020,4.5682526,7.92482,0.37361145
17030,4.39122,7.910431,0.4068756
17040,4.4342804,7.982376,0.59698486
17050,4.352951,8.035156,0.7775879
17061,4.2381287,8.1167145,0.9486847
17070,4.285965,8.145508,0.95344543
17080,4.1233063,8.174301,0.9581909
17091,4.018036,8.140701,0.90589905
17100,3.8362274,8.198288,0.8393707
17110,3.6305084,8.303833,0.7633209
17120,3.5013275,8.380585,0.6540222
17130,3.286026,8.418961,0.46391296
17141,3.1999054,8.414169,0.41638184
17150,3.0994415,8.385376,0.4734192
17160,3.085083,8.313416,0.54945374
17170,3.0802917,8.347,0.74432373
17180,3.008545,8.409363,0.92967224
17190,2.9941864,8.423752,0.93917847
17200,2.8362885,8.514908,0.9106598
17210,2.649704,8.495728,0.84887695
17220,2.5348816,8.438156,0.739563
17230,2.410492,8.370987,0.5161743
17240,2.4248352,8.318207,0.354599
17251,2.381775,8.404572,0.36408997
17260,2.3674164,8.562897,0.4068756
17270,2.3961334,8.711609,0.41638184
17280,2.5013885,8.625259,0.4353943
17290,2.415268,8.76918,0.44013977
17301,2.2908783,8.831543,0.42114258
17310,2.2382507,8.749985,0.41638184
17320,2.2047424,8.869934,0.17875671
17330,2.1616974,8.860336,0.18824768
17340,2.0803528,8.879517,0.1977539
17350,2.1234283,8.82196,0.30230713
17361,2.1042786,8.869934,0.45439148
17370,2.0755615,8.860336,0.54945374
17380,2.085144,8.932297,0.67778015
17390,2.1569061,8.980286,0.58747864
17400,2.0420837,9.081024,0.44013977
17410,1.9224701,9.1145935,0.32133484
17420,1.7454529,9.138596,0.21676636
17431,1.649765,9.152985,0.14073181
17440,1.5780029,9.157791,0.12646484
17450,1.5110168,9.105011,0.20251465
17461,1.5253754,9.095413,0.37835693
17470,1.5301514,9.042648,0.59698486
17480,1.5732117,8.96109,0.7823334
17490,1.4248962,8.831543,0.81559753
17500,1.2622223,8.725998,0.6492615
17511,1.0660706,8.50531,0.41638184
17520,0.9943085,8.246246,0.12646484
17530,0.86512756,8.087936,-0.054138184
17540,0.6689606,7.900818,-0.120666504
17550,0.43452454,7.411484,-0.24899292
17561,0.23358154,6.840576,-0.38208008
17570,-0.06304932,5.7467346,-0.5626831
17580,-0.7663574,4.4273987,-1.0427094
17591,-2.05336,3.29039,-1.4039154
17600,-4.3020325,1.8415222,-1.4229126
17610,-7.019577,-0.83551025,-1.9457245
17620,-8.445343,-7.27861,-2.4352417
17631,-8.454895,-12.196106,-1.2042847
17640,-8.029083,-14.038361,0.6825409
17651,-8.0434265,-14.714813,4.475189
17660,-7.99559,-15.271332,6.8277893
17670,-7.4262543,-14.79158,4.9789886
17680,-4.976639,-14.959488,1.5380096
17690,-0.039138794,-14.71962,0.41638184
17701,7.2666473,-12.862961,0.23577881
17710,18.117691,-10.421005,0.84887695
17721,28.064468,-3.1958923,1.414444
17730,34.07367,7.4642487,-2.2689056
17740,36.01613,16.334915,-7.9436493
17750,37.95381,13.825806,-9.317169
17761,40.32689,7.8000793,-5.434204
17770,40.891434,5.8426666,2.6786652
17780,38.073425,5.7947083,9.698425
17790,33.06894,6.9413147,13.030075
17800,27.25589,7.939209,10.820068
17810,22.945145,9.057037,7.816345
17820,19.165466,9.608765,5.0645294
17831,16.055603,9.834244,3.077896
17840,13.5677185,9.493607,1.609314
17850,11.787918,8.749985,0.8108673
17860,9.979416,7.9967804,0.10745239
17870,8.941193,7.4210663,-0.08265686
17881,8.390991,6.6870575,-0.1444397
17890,7.88385,6.168915,0.16448975
17900,7.367111,5.8426666,0.4734192
17910,6.821701,5.185425,1.0247192
17921,6.726013,4.3842163,1.4334564
17930,6.9030304,3.9092712,1.5427704
17940,7.281006,3.5206604,2.018036
17950,7.8120728,3.50148,2.1321106
17960,8.209183,3.750946,2.2176666
17971,8.309647,3.918869,2.1653748
17980,8.381409,3.8181152,1.595047
17990,8.410126,3.7653503,0.58747864
18001,8.486664,3.7749329,-0.6292114
18010,8.582367,3.7077637,-1.1995392
18020,8.749817,3.6022186,-1.3326111
18030,9.008179,3.4151154,-0.92388916
18041,9.328735,3.4678802,-0.22523499
18050,9.300034,3.5446625,0.10745239
18060,9.4387665,3.6837769,0.52093506
18070,9.462692,3.7749329,0.81559753
18080,9.376572,3.9044647,0.75857544
18091,9.319153,4.0148163,0.5827179
18100,9.2330475,3.971634,0.50193787
18110,9.046448,3.9908142,0.31181335
18120,9.003403,4.038803,0.23103333
18130,8.912491,4.067581,0.159729
18141,8.8407135,4.144348,0.20251465
18150,8.7211,4.249893,0.17399597
18161,8.668472,4.1971283,0.20726013
18170,8.663696,4.1779327,0.24526978
18180,8.587158,4.168335,0.3355713
18190,8.6349945,4.1635284,0.38786316
18201,8.725891,4.1827393,0.50668335
18210,8.725891,4.2259064,0.6302643
18220,8.745041,4.3698273,0.725296
18231,8.768967,4.3602295,0.69203186
18240,8.821594,4.3794403,0.76808167
18250,8.816803,4.393814,0.8441162
18260,8.802444,4.4369965,0.7348175
18270,8.7211,4.43219,0.69203186
18280,8.74025,4.4513855,0.5779724
18291,8.754608,4.513748,0.59698486
18300,8.706757,4.523361,0.6825409
18310,8.706757,4.446579,0.7110443
18320,8.759384,4.341034,0.6540222
18330,8.797653,4.32666,0.60173035
18340,8.82637,4.341034,0.5827179
18350,8.9077,4.302658,0.5542145
18361,9.003403,4.2882843,0.57321167
18370,9.032089,4.403412,0.54945374
18380,9.012955,4.5041656,0.60173035
18390,8.989044,4.480179,0.54945374
18400,8.922058,4.5185547,0.50193787
18410,8.874222,4.417816,0.46391296
18421,8.792877,4.393814,0.45915222
18430,8.74025,4.4130096,0.4353943
18440,8.74025,4.32666,0.37835693
18450,8.730682,4.2882843,0.43063354
18460,8.706757,4.3218536,0.51142883
18470,8.654129,4.355438,0.6207428
18480,8.682831,4.297867,0.6635132
18490,8.759384,4.2930756,0.73005676
18500,8.773743,4.3698273,0.7823334
18510,8.725891,4.4609833,0.80610657
18520,8.711548,4.389023,0.73005676
18531,8.606277,4.3698273,0.69203186
18540,8.544083,4.2882843,0.6159973
18550,8.486664,4.3074646,0.6492615
18560,8.424469,4.2930756,0.69203186
18570,8.477112,4.192322,0.73005676
18581,8.558441,4.211502,0.7205658
18590,8.630203,4.153946,0.7728424
18600,8.7211,4.245102,0.79660034
18610,8.735458,4.3698273,0.8108673
18620,8.725891,4.4609833,0.8013458
18631,8.749817,4.48497,0.76808167
18640,8.778519,4.5041656,0.7205658
18650,8.701981,4.508972,0.6825409
18660,8.620636,4.508972,0.6159973
18671,8.601501,4.446579,0.5684662
18680,8.5728,4.403412,0.5542145
18690,8.663696,4.3698273,0.6159973
18700,8.711548,4.43219,0.7015381
18710,8.82637,4.576126,0.7633209
18720,8.931625,4.720047,0.8108673
18730,8.893356,4.8447876,0.7015381
18741,8.912491,4.859192,0.57321167
18750,8.878998,4.8543854,0.48291016
18760,8.902908,4.7248535,0.37835693
18770,8.874222,4.705673,0.354599
18780,8.926849,4.604904,0.48291016
18790,8.917267,4.585724,0.6587677
18801,8.883789,4.561737,0.79660034
18810,8.845505,4.5521393,0.9011688
18820,8.8359375,4.5425415,0.9011688
18830,8.74025,4.5665283,0.825119
18840,8.74025,4.6240997,0.7348175
18850,8.682831,4.7152557,0.6349945
18860,8.692413,4.628891,0.5161743
18871,8.759384,4.590515,0.544693
18880,8.735458,4.537735,0.62550354
18890,8.625427,4.5185547,0.74432373
18901,8.644562,4.494568,0.8203583
18910,8.591934,4.393814,0.8441162
18921,8.491455,4.4130096,0.8441162
18931,8.390991,4.403412,0.8631439
18941,8.367065,4.4226074,0.87739563
18950,8.40535,4.417816,0.90589905
18960,8.462753,4.470581,0.87739563
18970,8.486664,4.446579,0.9011688
18980,8.658905,4.43219,0.7823334
18990,8.716339,4.571335,0.69677734
19001,8.711548,4.6720734,0.6635132
19011,8.749817,4.6193085,0.62550354
19020,8.773743,4.6240997,0.5827179
19030,8.74025,4.628891,0.6207428
19040,8.682831,4.5809174,0.6682739
19050,8.615845,4.628891,0.725296
19061,8.577576,4.628891,0.6730194
19070,8.534531,4.585724,0.69203186
19080,8.577576,4.6193085,0.6635132
19090,8.625427,4.6480865,0.6682739
19100,8.697189,4.7920227,0.6302643
19110,8.716339,4.863968,0.6112366
19121,8.768967,4.9071503,0.54945374
19130,8.749817,4.8687744,0.5827179
19140,8.716339,4.7776184,0.59698486
19150,8.658905,4.7248535,0.60647583
19160,8.620636,4.734436,0.6682739
19170,8.529739,4.6864624,0.7205658
19180,8.548874,4.6193085,0.7062988
19190,8.568008,4.585724,0.73005676
19200,8.529739,4.6240997,0.69677734
19211,8.501022,4.7152557,0.71580505
19220,8.472336,4.734436,0.69677734
19230,8.520172,4.772827,0.6635132
19240,8.520172,4.758423,0.62550354
19250,8.611069,4.691269,0.544693
19260,8.630203,4.7248535,0.5542145
19271,8.615845,4.720047,0.51142883
19280,8.611069,4.67688,0.544693
19290,8.582367,4.69606,0.5542145
19300,8.630203,4.734436,0.5922394
19310,8.625427,4.758423,0.6587677
19321,8.620636,4.7776184,0.7015381
19330,8.668472,4.744049,0.7015381
19340,8.658905,4.772827,0.7015381
19350,8.644562,4.7488403,0.6682739
19360,8.687622,4.705673,0.6540222
19370,8.654129,4.734436,0.62550354
19380,8.678055,4.772827,0.60647583
19391,8.668472,4.7920227,0.60173035
19400,8.630203,4.820801,0.644516
19410,8.654129,4.744049,0.62550354
19420,8.649353,4.7248535,0.60647583
19430,8.606277,4.7488403,0.6207428
19440,8.582367,4.782425,0.6302643
19451,8.587158,4.7776184,0.71580505
19460,8.558441,4.820801,0.725296
19470,8.481888,4.835205,0.7490692
19480,8.457977,4.820801,0.71580505
19490,8.539307,4.8303986,0.67778015
19500,8.501022,4.849594,0.6635132
19510,8.481888,4.8303986,0.67778015
19520,8.496246,4.782425,0.6302643
19531,8.505814,4.796814,0.5922394
19540,8.462753,4.825592,0.60647583
19550,8.434036,4.8160095,0.6207428
19560,8.496246,4.8064117,0.59698486
19570,8.505814,4.8303986,0.6635132
19581,8.520172,4.772827,0.69677734
19590,8.596725,4.835205,0.7205658
19600,8.558441,4.8303986,0.7918396
19611,8.5728,4.8160095,0.7490692
19620,8.577576,4.835205,0.7205658
19630,8.582367,4.859192,0.7062988
19641,8.510605,4.8831635,0.75857544
19650,8.496246,4.825592,0.6872864
19661,8.505814,4.772827,0.60173035
19670,8.539307,4.768036,0.5922394
19680,8.457977,4.825592,0.6540222
19690,8.486664,4.863968,0.725296
19701,8.55365,4.892761,0.6872864
19710,8.486664,4.8543854,0.7110443
19720,8.457977,4.849594,0.6635132
19730,8.453186,4.835205,0.6349945
19741,8.548874,4.820801,0.59698486
19750,8.55365,4.849594,0.6302643
19760,8.587158,4.8543854,0.6825409
19770,8.587158,4.849594,0.69203186
19780,8.534531,4.820801,0.6540222
19790,8.520172,4.849594,0.60647583
19801,8.453186,4.892761,0.6635132
19810,8.462753,4.878372,0.6635132
19820,8.496246,4.8447876,0.6682739
19830,8.443619,4.8447876,0.7015381
19840,8.491455,4.820801,0.725296
19850,8.548874,4.8064117,0.6825409
19860,8.568008,4.8687744,0.7348175
19871,8.501022,4.916748,0.7062988
19880,8.510605,4.9215546,0.6587677
19890,8.491455,4.926361,0.6112366
19900,8.477112,4.902359,0.5922394
19910,8.443619,4.892761,0.62550354
19921,8.40535,4.8064117,0.6492615
19930,8.424469,4.768036,0.6872864
19940,8.462753,4.734436,0.7348175
19950,8.544083,4.7392426,0.7490692
19960,8.563217,4.825592,0.81559753
19970,8.515381,4.916748,0.7633209
19981,8.496246,4.9359436,0.62550354
19990,8.434036,4.902359,0.5304413
20000,8.424469,4.911957,0.46865845
20010,8.395767,4.873581,0.47816467
20020,8.40535,4.911957,0.6349945
20030,8.434036,4.911957,0.7205658
20040,8.477112,4.9071503,0.79660034
20051,8.544083,4.8447876,0.7823334
20060,8.611069,4.8687744,0.7538147
20070,8.611069,4.902359,0.739563
20080,8.687622,4.969528,0.6872864
20090,8.649353,5.003113,0.67778015
20100,8.625427,5.0270996,0.63975525
20111,8.678055,4.926361,0.644516
20120,8.606277,4.878372,0.69677734
20130,8.568008,4.849594,0.739563
20140,8.596725,4.768036,0.76808167
20150,8.544083,4.7776184,0.83462524
20160,8.505814,4.8303986,0.7728424
20170,8.457977,4.892761,0.8108673
20181,8.462753,4.88797,0.7870941
20190,8.453186,4.8975677,0.73005676
20200,8.477112,4.835205,0.6587677
20210,8.467545,4.873581,0.63975525
20220,8.510605,4.8543854,0.6349945
20231,8.505814,4.8064117,0.6159973
20240,8.510605,4.849594,0.6825409
20250,8.505814,4.820801,0.6825409
20260,8.510605,4.8303986,0.7015381
20270,8.481888,4.801605,0.7015381
20280,8.443619,4.8831635,0.67778015
20291,8.40535,4.88797,0.67778015
20300,8.419708,4.940735,0.63975525
20310,8.520172,4.955124,0.6492615
20320,8.558441,5.007904,0.6112366
20330,8.563217,5.007904,0.6730194
20340,8.577576,5.003113,0.67778015
20350,8.568008,4.9934998,0.69203186
20361,8.539307,4.9215546,0.7062988
20370,8.548874,4.931137,0.69677734
20380,8.486664,4.9359436,0.739563
20390,8.524948,4.964737,0.6730194
20400,8.548874,4.931137,0.6635132
20410,8.529739,4.9599304,0.63975525
20421,8.548874,4.9359436,0.69677734
20430,8.544083,4.955124,0.67778015
20440,8.548874,4.9983063,0.7110443
20450,8.520172,4.983917,0.6682739
20460,8.472336,4.9455414,0.6635132
20471,8.448395,4.9359436,0.69203186
20480,8.443619,4.8975677,0.6635132
20491,8.462753,4.9503326,0.6635132
20500,8.395767,4.9599304,0.6635132
20510,8.419708,4.9215546,0.6540222
20520,8.491455,4.88797,0.644516
20530,8.481888,4.911957,0.67778015
20540,8.534531,4.9215546,0.7062988
20551,8.529739,4.9599304,0.7775879
20560,8.4388275,5.007904,0.79660034
20570,8.414917,4.964737,0.71580505
20580,8.381409,4.878372,0.67778015
20590,8.34314,4.8543854,0.6492615
20601,8.352722,4.825592,0.69203186
20610,8.376633,4.859192,0.7348175
20620,8.424469,4.9455414,0.76808167
20630,8.481888,4.979126,0.7918396
20641,8.462753,4.9887238,0.7490692
20650,8.510605,5.007904,0.6872864
20660,8.434036,4.9983063,0.6349945
20670,8.400558,4.9887238,0.5637207
20680,8.434036,4.979126,0.5684662
20690,8.34314,4.9983063,0.6207428
20701,8.328796,4.9743195,0.6492615
20710,8.376633,4.9455414,0.6872864
20720,8.3862,4.955124,0.7490692
20730,8.395767,5.007904,0.76808167
20741,8.453186,4.979126,0.7110443
20750,8.371841,5.0127106,0.6492615
20760,8.414917,5.0270996,0.6349945
20770,8.434036,4.983917,0.58747864
20780,8.40535,4.983917,0.6207428
20790,8.3862,5.017502,0.6682739
20800,8.453186,4.9983063,0.6872864
20811,8.453186,5.0127106,0.7775879
20820,8.4388275,5.003113,0.75857544
20830,8.448395,5.036682,0.7205658
20840,8.410126,5.0414886,0.6825409
20850,8.395767,5.017502,0.60173035
20860,8.443619,5.031906,0.5779724
20871,8.395767,5.070282,0.59698486
20880,8.424469,5.031906,0.59698486
20890,8.434036,5.04628,0.6207428
20901,8.457977,4.983917,0.7205658
20910,8.515381,4.964737,0.75857544
20921,8.457977,5.0127106,0.75857544
20930,8.453186,4.983917,0.73005676
20940,8.443619,4.979126,0.7110443
20950,8.448395,5.0270996,0.6730194
20960,8.424469,5.0270996,0.67778015
20971,8.477112,5.007904,0.71580505
20980,8.505814,5.0510864,0.7015381
20990,8.462753,5.0270996,0.7015381
21000,8.505814,4.9983063,0.7062988
21010,8.477112,4.940735,0.6730194
21021,8.414917,4.9983063,0.6682739
21030,8.462753,4.983917,0.67778015
21040,8.42926,5.036682,0.69677734
21050,8.395767,5.0270996,0.6682739
21060,8.419708,5.017502,0.6540222
21070,8.367065,5.0510864,0.644516
21081,8.453186,5.0414886,0.59698486
21090,8.448395,5.1038513,0.59698486
21100,8.4388275,5.0654755,0.5827179
21110,8.496246,5.022293,0.58747864
21120,8.510605,4.9983063,0.6207428
21130,8.544083,5.022293,0.725296
21141,8.596725,5.1038513,0.7348175
21150,8.591934,5.1470337,0.739563
21160,8.486664,5.137436,0.63975525
21170,8.477112,5.0654755,0.544693
21180,8.4388275,5.1038513,0.50193787
21190,8.381409,5.022293,0.5684662
21201,8.362289,4.9983063,0.6730194
21210,8.371841,4.983917,0.74432373
21220,8.347931,4.940735,0.739563
21230,8.367065,4.8831635,0.74432373
21240,8.381409,4.878372,0.7062988
21251,8.304871,4.916748,0.7205658
21260,8.338364,4.931137,0.6730194
21271,8.381409,4.940735,0.6349945
21280,8.434036,4.9503326,0.60173035
21290,8.467545,4.983917,0.59698486
21300,8.520172,4.955124,0.6730194
21310,8.515381,4.9599304,0.7490692
21320,8.472336,4.931137,0.74432373
21331,8.400558,4.9503326,0.7728424
21340,8.319214,4.940735,0.7823334
21350,8.338364,4.955124,0.7633209
21360,8.280945,4.940735,0.7110443
21370,8.376633,4.9503326,0.6159973
21381,8.4388275,5.003113,0.58747864
21390,8.448395,5.084656,0.5922394
21400,8.534531,5.055893,0.60647583
21410,8.611069,5.084656,0.6159973
21420,8.568008,5.108658,0.67778015
21431,8.529739,5.09906,0.6302643
21440,8.467545,5.084656,0.6349945
21450,8.371841,5.055893,0.6159973
21461,8.376633,5.060669,0.60173035
21470,8.414917,4.983917,0.62550354
21480,8.448395,4.9887238,0.69677734
21490,8.524948,5.007904,0.7348175
21501,8.577576,5.0270996,0.7062988
21510,8.5728,5.123047,0.6825409
21520,8.582367,5.1326447,0.69203186
21530,8.505814,5.113449,0.62550354
21540,8.477112,5.036682,0.67778015
21551,8.376633,4.9934998,0.6540222
21560,8.338364,4.940735,0.7348175
21570,8.319214,4.9359436,0.7205658
21580,8.285736,4.9599304,0.7775879
21590,8.319214,4.9503326,0.79660034
21601,8.3862,4.979126,0.80610657
21610,8.400558,5.007904,0.8013458
21620,8.419708,5.0270996,0.7348175
21630,8.419708,5.070282,0.6540222
21640,8.472336,5.031906,0.6492615
21651,8.434036,5.0414886,0.62550354
21660,8.367065,5.0798645,0.6730194
21670,8.381409,5.007904,0.6587677
21680,8.419708,4.9983063,0.6207428
21690,8.42926,4.9359436,0.6207428
21700,8.524948,4.9743195,0.6159973
21711,8.529739,5.04628,0.62550354
21720,8.510605,5.1038513,0.60173035
21730,8.558441,5.108658,0.5684662
21740,8.491455,5.084656,0.6207428
21751,8.462753,5.094269,0.60173035
21760,8.496246,5.0414886,0.6207428
21770,8.501022,5.007904,0.6492615
21780,8.486664,5.060669,0.69677734
21790,8.524948,5.0654755,0.6872864
21801,8.5728,5.0750732,0.6540222
21810,8.505814,5.1422424,0.7110443
21820,8.453186,5.1326447,0.7062988
21830,8.4388275,5.036682,0.6872864
21840,8.395767,5.0510864,0.6349945
21850,8.34314,5.017502,0.55895996
21860,8.395767,5.017502,0.55895996
21870,8.376633,5.0894623,0.5827179
21880,8.357498,5.04628,0.60647583
21891,8.376633,5.022293,0.62550354
21900,8.400558,5.060669,0.6207428
21910,8.367065,5.04628,0.59698486
21920,8.414917,5.04628,0.60647583
21930,8.453186,5.0270996,0.6207428
21940,8.448395,5.0750732,0.60647583
21950,8.467545,5.1422424,0.6207428
21961,8.510605,5.1950073,0.6540222
21970,8.486664,5.2238007,0.62550354
21980,8.472336,5.204605,0.6207428
21990,8.448395,5.1662292,0.54945374
22000,8.410126,5.151825,0.52093506
22011,8.42926,5.151825,0.53996277
22020,8.40535,5.1662292,0.6112366
22030,8.376633,5.1038513,0.60647583
22041,8.40535,5.084656,0.55895996
22050,8.367065,5.060669,0.544693
22060,8.319214,5.036682,0.49241638
22070,8.290512,5.017502,0.38311768
22080,8.247452,4.983917,0.38786316
22091,8.276169,5.017502,0.354599
22100,8.304871,5.055893,0.44013977
22110,8.333572,5.007904,0.4876709
22120,8.347931,5.0414886,0.55895996
22130,8.419708,5.036682,0.6159973
22140,8.347931,5.0798645,0.6540222
22150,8.314438,5.185425,0.6112366
22161,8.424469,5.2381897,0.6207428
22170,8.625427,5.348526,0.6159973
22180,8.8359375,5.727539,1.0960236
22191,9.079941,6.0105896,1.6330719
22200,9.864578,5.9338226,2.0655823
22210,10.39566,7.0180817,1.994278
22220,10.582245,7.7089233,2.645401
22230,11.424286,8.342209,3.2062225
22240,11.912308,9.887009,4.0997314
22251,12.409897,11.249527,4.613022
22260,12.012772,13.101379,4.660553
22270,11.945801,15.269852,2.479065
22280,13.687317,15.231476,3.38208
22290,13.433746,15.821579,3.044632
22300,14.271027,15.816772,2.379242
22311,13.95047,15.231476,0.9867096
22320,13.615555,14.607803,-0.890625
22330,12.711319,13.897766,-4.920929
22340,11.711365,12.899872,-9.393219
22350,11.151581,12.645615,-11.607986
22361,10.548752,11.92598,-12.3541565
22370,10.242554,10.0933075,-13.4045105
22380,9.520111,7.8432617,-15.267578
22390,8.974686,5.003113,-16.726654
22400,8.285736,1.8271332,-18.390106
22411,7.448456,0.28710938,-19.312134
22420,6.8360443,-1.291275,-19.7874
22430,6.257141,-2.639389,-19.67334
22440,5.1950073,-4.0690613,-19.169556
22450,4.195053,-6.122406,-18.599228
22460,2.9654694,-8.914581,-17.82454
22470,1.5110168,-13.707321,-16.522278
22481,1.2813568,-17.84761,-14.22673
22490,1.6641083,-21.57051,-9.055786
22500,2.5875092,-24.847244,-0.6672363
22510,3.1424866,-26.617523,9.608124
22521,3.247757,-27.543457,18.98523
22530,2.554016,-26.890991,25.025925
22540,1.2622223,-26.04663,27.430801
22550,-0.11088562,-24.751282,29.279602
22560,0.6689606,-21.748032,31.232956
22571,6.1710205,-19.013412,36.56076
22580,13.19931,-14.470139,41.475067
22590,20.189316,-9.116074,40.88098
22600,27.50946,-4.366501,36.869675
22610,32.700546,2.7434692,32.47818
22621,34.66693,6.264862,28.452637
22630,35.714706,7.133209,22.52124
22640,34.743484,7.7904816,13.990112
22650,32.997177,9.723907,1.5903015
22660,30.959015,14.655762,-13.837006
