Milliseconds,X,Y,Z
12401,-6.04834,-4.6495514,-27.71492
12451,1.5253754,-17.171158,0.67778015
12502,22.39972,-12.805405,31.456345
12551,39.346085,3.122467,22.701843
12602,20.873505,13.062988,-12.121277
12652,13.060577,7.9344177,-16.07077
12701,6.9891663,5.4732666,-15.538483
12751,6.2332306,3.395935,-2.791687
12801,7.017853,2.9833527,-1.0664673
12852,8.0513,2.8873901,2.6549072
12901,7.481964,4.341034,-1.7841187
12951,9.280884,4.614517,-0.16345215
13001,9.405289,6.053772,-1.5464935
13051,9.256958,4.667267,0.49717712
13101,8.539307,4.9071503,-0.5389252
13152,9.008179,4.374634,0.45915222
13201,8.706757,5.266968,-0.9191284
13251,9.084717,4.979126,-0.21572876
13302,8.816803,5.636383,-1.0094299
13351,9.4339905,5.3149567,0.093185425
13401,11.079819,8.572479,-1.1044922
13451,14.448044,12.712769,-0.28227234
13502,16.567535,18.916,-3.471344
13551,12.649109,11.494186,-4.9494324
13601,5.577759,2.3836517,-3.6804657
13651,-2.8571472,-9.106476,-0.025634766
13701,4.3385925,-22.750717,30.135086
13751,5.1375885,-16.653015,14.24202
13802,12.098907,-3.2055054,-7.4065857
13851,23.184357,5.7755127,-37.41046
13901,12.385971,10.40036,-33.594025
13951,6.8408356,-5.4075775,-16.569809
14001,32.11685,-2.0924683,23.65239
14052,32.308212,5.0127106,33.585556
14101,22.586319,13.259674,-1.3658905
14151,19.76831,11.671692,-4.7926025
14201,12.86441,-0.30778503,-9.08429
14251,3.1281433,-9.773346,-10.643188
14301,-6.6416016,-27.126068,10.154678
14352,-14.626785,-29.53923,6.129135
14401,20.32808,-7.83992,-5.976013
14452,39.030304,17.831757,-8.756363
14501,22.586319,10.76976,2.4552917
14552,14.749466,9.651932,-3.699463
14602,11.85968,4.964737,-0.2965393
14651,10.209061,4.446579,-1.9884949
14701,9.271317,2.0046387,-0.83358765
14751,8.668472,2.5659637,-0.59594727
14801,9.022522,1.7791595,-0.44386292
14852,9.367004,3.4151154,-0.46762085
14901,9.778458,3.1416473,-0.28701782
14951,9.57753,3.6598053,-0.61972046
15001,9.51532,3.6118164,-0.38208008
15051,9.146927,3.093689,-0.2775116
15101,9.668411,4.0435944,-0.6719971
15151,10.859741,4.1491394,0.15023804
15202,12.701736,6.2984467,0.50668335
15251,14.199249,9.071426,0.22151184
15301,15.108292,8.140701,5.0502625
15351,11.510422,9.397675,4.8363953
15401,10.218628,4.9503326,9.517822
15451,3.5970154,1.4721222,-9.801956
15502,-8.785019,-2.5146484,-32.477142
15551,-7.655899,-6.3239136,-28.632202
15601,17.888031,-16.106094,25.187515
15651,32.920624,3.2664032,44.64511
15701,13.548569,11.091202,11.323853
15751,-2.0485687,-8.233322,-17.011826
15802,-18.779648,-17.574158,-15.533722
15851,-1.2974243,-14.825165,2.7357025
15901,27.743896,20.489594,-11.099442
15951,13.218445,14.87645,-21.469849
16001,3.5300446,6.9796906,-23.95552
16051,10.692291,-7.2018433,-4.6500244
16102,17.419159,-9.797333,18.00618
16151,29.016556,-9.101685,37.159607
16201,20.007523,-0.7251587,6.1529083
16252,19.505157,6.706238,-10.652695
16302,12.500793,22.207108,-19.801666
16351,4.8648834,2.8106232,-3.9608765
16401,7.3049316,-0.29338074,2.212906
16452,9.218689,-0.06311035,5.430496
16501,8.945984,1.683197,1.0865021
16551,10.07988,2.5755463,2.0465546
16601,10.218628,3.1320648,2.0988464
16651,9.950714,3.7125702,1.6948547
16701,9.596664,3.7125702,1.7328796
16752,8.989044,3.3863373,0.90589905
16802,10.261688,3.251999,2.0560608
16852,9.548813,3.6598053,0.24526978
16901,9.529678,3.9956207,1.2861328
16952,9.850235,4.7008667,0.46865845
17001,10.692291,6.682251,0.47816467
17051,11.988861,7.756912,1.8707123
17101,11.955368,9.301712,-0.4343567
17151,11.778336,10.232437,2.151123
17201,9.749756,10.218048,-0.08265686
17252,7.5680695,7.31073,1.2813721
17301,4.9653473,5.204605,-0.011367798
17351,3.3386536,3.228012,0.38786316
17401,-1.0677795,0.12400818,-2.530304
17451,-6.0004883,-9.355957,0.25479126
17501,-15.918579,-27.864899,7.9494324
17551,4.046753,-33.108612,1.0722504
17602,58.201416,6.994095,-19.00319
17651,42.59468,8.428558,4.9884796
17701,18.4478,10.851318,-3.528366
17751,11.079819,7.5026245,-3.4237976
17801,8.998611,2.1437683,-0.34405518
17851,8.524948,1.3569641,-0.7718048
17901,9.57753,-0.22621155,-0.49139404
17952,10.223419,0.96836853,-0.8715973
18001,9.692352,1.601654,-1.1139832
18051,9.692352,2.1725616,-0.6862488
18101,9.941147,2.374054,-0.6482239
18151,10.663574,2.2301178,-0.6434784
18201,11.333389,2.6427155,-0.46287537
18252,11.35733,3.7845306,-0.69099426
18301,13.945694,3.2568054,-0.039871216
18351,13.347641,5.7899017,-0.67674255
18401,10.859741,5.6987457,-0.52941895
18451,9.505753,7.401886,-0.58169556
18501,6.209305,6.797394,0.093185425
18552,4.850525,8.231857,7.179489
18601,-0.07261658,2.4076385,-5.3771667
18651,8.745041,7.459442,-17.121124
18702,1.4775238,1.222641,-27.353714
18751,-0.71372986,-11.159836,-9.032013
18802,2.0277252,-26.943756,23.647644
18852,16.471848,-16.897705,42.9579
18902,37.910767,8.812363,11.860901
18951,31.327423,11.580536,-18.14772
19002,15.127426,3.3143616,-22.85765
19051,4.482132,0.22955322,-28.874588
19102,0.89860535,-3.3494263,-29.74907
19151,15.534103,-18.845505,-3.4380646
19201,30.915955,-7.2402344,22.996506
19252,20.567291,0.05203247,19.793182
19301,8.611069,3.1416473,3.9286346
19352,7.3719025,2.4987946,-0.8621063
19402,8.577576,2.6139374,-2.2831573
19452,8.654129,3.2184296,-4.317322
19501,9.247391,4.508972,-0.9048767
19552,8.859863,4.235504,-1.67482
19601,9.510544,3.7269592,1.0579987
19651,8.78331,4.0004272,-0.3678131
19701,9.252182,3.6981812,0.95344543
19751,9.323944,3.1368713,1.1292877
19802,10.443497,4.2019196,1.3621674
19851,12.084549,5.804291,1.5142517
19901,14.046158,8.135895,3.4343567
19951,14.715958,11.537369,2.0703278
20001,14.476761,13.960129,2.0940857
20052,11.988861,10.069321,3.1349335
20101,3.5108948,-2.5050507,-2.8962555
20151,-1.3931274,0.2247467,-23.618088
20202,-1.3309326,-1.8765869,-28.128403
20251,5.0323334,-14.681244,-11.845612
20301,14.070068,-20.05449,40.847702
20351,23.452286,2.9641418,44.051025
20402,17.443085,12.75116,-13.337967
20451,7.563278,12.50647,-40.20981
20501,-1.3069916,1.5056915,-28.8936
20551,0.95602417,-8.789841,-8.14801
20601,15.648941,-13.28035,26.16182
20651,31.341782,0.8004608,28.17221
20703,24.117325,5.3005524,3.46286
20752,13.82608,7.929611,-14.830307
20801,9.4339905,6.8837433,-18.30931
20851,6.7451477,6.3992004,-7.306778
20903,8.252228,4.0915833,-3.5806427
20951,10.620514,3.631012,0.34509277
21001,10.524841,3.9764252,0.12646484
21051,9.017746,4.4130096,-0.27275085
21102,8.649353,3.1512604,-0.515152
21152,8.768967,3.9284515,-1.8221436
21202,9.644501,3.592636,-1.3801422
21251,8.989044,4.7152557,-2.0692902
21301,10.290405,5.583603,-1.2138062
21351,12.644333,8.764389,-2.7204132
21401,15.227905,14.838074,-5.5530243
21452,17.533997,15.05397,-5.75264
21501,9.6732025,9.632751,-10.742996
21551,2.9080505,-2.3467407,-4.4789124
21601,-2.120346,-13.501038,6.604416
21651,6.6781616,-19.8434,36.109253
21701,10.347809,-13.064468,14.646011
21752,17.127304,4.892761,-18.333069
21802,16.079514,10.5394745,-29.416397
21851,6.1710205,6.8453674,-32.54843
21902,3.477417,-3.0231934,-19.055481
21952,28.045319,-12.891754,30.505798
22001,39.28389,7.6705475,26.508759
22053,30.514069,18.239548,7.013138
22101,21.705994,10.290009,-9.507294
22151,11.85968,-3.7572021,-10.624176
22201,-0.43623352,-18.428116,-5.8286743
22251,-11.46907,-30.709839,5.7251587
22302,-13.74646,-30.661865,9.004532
22351,25.480865,-6.9955597,-12.468216
22402,46.895874,20.01944,-2.8819885
22451,19.940552,14.199997,1.5047455
22501,10.338242,9.498413,-2.8249664
22552,8.285736,5.266968,-1.275589
22601,8.682831,3.1704407,-0.49139404
22651,8.821594,2.2733002,-0.09690857
22701,8.8311615,2.7674408,-0.42959595
22751,8.314438,3.251999,-0.6624756
22802,9.046448,4.4273987,-0.41534424
22851,9.8693695,4.758423,-0.17295837
22901,12.409897,5.487671,1.8992157
22951,11.371674,6.226486,0.021911621
23001,11.275986,6.2840424,1.2386017
23051,10.5392,9.215363,-1.3658905
23101,10.347809,10.429138,1.956253
23152,8.4388275,10.0021515,0.35935974
23201,6.0849,6.0249786,3.7337646
23251,1.9081116,2.1629639,6.6471863
23301,-1.3835602,-1.7854309,12.017746
23351,-6.7899323,6.068161,-40.26683
23401,11.08461,-0.1878357,-28.831802
23451,14.266235,-4.1889954,-3.2622223
23501,20.093643,-6.1272125,47.325653
23551,9.811951,-0.048706055,28.999176
23601,4.0036926,6.2552795,-3.5046082
23651,-7.4023285,-4.692749,-15.262817
23701,-8.521881,-9.140076,-6.4560394
23751,13.127548,-0.23101807,2.944809
23801,21.648575,20.446411,-11.698288
23852,4.118515,8.337402,-19.40242
23901,0.82684326,-0.3461609,-16.436737
23951,9.902847,-9.739761,0.03616333
24001,36.140533,-11.610794,29.407928
24051,29.672012,-12.335236,23.390991
24102,22.313599,-1.8717804,-2.1548462
24151,25.552643,0.10481262,-25.75206
24201,8.883789,0.72850037,-9.488266
24252,6.3432617,0.21995544,-1.5750122
24301,8.357498,-2.154831,4.00943
24352,9.563171,-0.44210815,5.1453247
24402,9.60144,0.54618835,2.9543304
24451,10.0750885,1.3185883,2.764206
24502,9.663635,1.8223419,1.6425781
24553,9.472275,2.00943,-0.016113281
24601,11.012833,1.4625092,2.4885712
24651,10.113373,1.3521729,1.124527
24701,9.620575,1.3617706,2.0703278
24751,9.639725,0.9395752,1.9800262
24801,9.840652,2.2876892,1.4714966
24851,12.318985,4.1491394,1.5285187
24901,14.6059265,6.8213806,3.225235
24951,17.557907,8.754791,1.5665283
25001,16.778046,8.06395,1.5190125
25051,11.888397,6.1305237,0.28805542
25102,6.726013,3.8756866,-1.3611298
25151,2.955902,0.39265442,-0.34405518
25201,-0.7089386,-3.6804504,-0.51989746
25251,-6.014847,-25.120697,4.5227203
25302,-9.096008,-28.757233,6.927597
25351,32.43741,-13.851257,-2.2879028
25401,46.245193,7.838455,-11.3893585
25451,26.590866,7.948807,0.8108673
25503,15.768539,7.4210663,-2.5398102
25551,11.596542,4.931137,-0.55792236
25601,10.4674225,1.2658081,-0.7860565
25651,10.137283,0.24394226,0.18348694
25702,9.634933,0.085617065,-0.16821289
25751,9.740189,0.9155884,-0.23474121
25801,10.2664795,1.7695618,-0.59594727
25852,11.333389,2.0382233,0.1454773
25902,12.017563,3.4582977,0.093185425
25951,12.204147,4.1491394,0.39736938
26001,11.386017,5.5500336,-0.48187256
26051,10.204269,5.266968,-0.47714233
26101,8.434036,5.113449,0.6872864
26151,7.0657196,7.1476135,0.6872864
26201,6.223648,7.718506,3.9809113
26252,5.022766,9.791046,1.8659515
26301,6.7021027,11.393448,-21.332031
26351,8.003464,1.0211487,-25.072418
26401,-1.5175018,-19.77623,-23.694122
26451,3.8410187,-30.57071,25.69606
26501,18.093765,-14.10553,46.032913
26552,39.245605,10.179672,10.225983
26601,33.24118,14.036896,-11.569962
26651,13.237595,-2.2699738,-22.358627
26701,0.18574524,-2.4858704,-30.191086
26751,-0.216156,0.12879944,-35.281235
26801,20.533813,-19.992111,-5.4532166
26851,32.781876,-6.9955597,20.282715
26902,19.907043,-1.5359497,22.122025
26951,8.367065,2.297287,6.314499
27001,6.6351166,4.3314514,-2.5160522
27051,7.3814697,4.9983063,-4.146225
27101,9.256958,4.758423,-3.9893951
27151,9.462692,4.4753723,-0.67674255
27202,8.520172,4.576126,-0.81455994
27252,8.706757,4.652893,-0.4866333
27301,8.649353,4.604904,-1.275589
27352,9.008179,4.3218536,-0.30603027
27401,8.735458,4.2306976,-0.45335388
27451,10.610947,4.772827,2.2889404
27501,13.878708,6.1161346,3.7575378
27551,17.328247,12.381744,5.34494
27602,18.32341,8.932297,7.036911
27652,11.5056305,5.0270996,-4.4503937
27701,4.9079437,-0.6052246,-14.046127
27751,-1.3069916,-3.3638153,-23.779678
27801,-2.1777496,-10.73764,-18.917648
27852,2.577942,-24.348282,9.465546
27901,23.44751,-8.257309,49.331284
27951,30.279633,5.25737,22.269348
28001,19.529083,11.921173,-16.199097
28052,-0.11567688,9.848633,-39.07866
28101,-2.9480438,-2.4522858,-22.125732
28151,5.1710815,-16.345978,5.77269
28201,28.19841,-17.602951,41.755478
28251,37.685898,-2.471466,14.703033
28302,19.797012,11.062408,-10.833298
28352,13.988739,8.773987,-22.472687
28401,6.486786,3.6933746,-6.460785
28451,8.084778,1.1458893,0.76808167
28502,10.405228,0.8484192,5.2071075
28551,9.491394,2.7674408,1.3811951
28601,9.644501,3.554245,0.11695862
28651,9.300034,3.5590363,-0.45335388
28702,9.668411,3.5494537,-0.8953705
28751,9.596664,3.2376099,0.1454773
28801,9.419647,3.5734406,-1.0189514
28851,10.414795,3.8948822,0.8631439
28901,11.424286,5.7179413,-1.7033386
28952,12.084549,5.6795654,0.739563
29001,11.610886,7.8912354,-0.79556274
29051,11.653961,8.260651,1.8136749
29101,10.18515,10.96167,-3.08638
29151,8.295303,9.661514,-1.1567688
29202,4.539551,7.281952,-8.095734
29251,-2.3930664,-5.8633423,-3.9751282
29301,3.4487,-20.918045,28.124695
29351,15.998199,-16.03894,33.400208
29401,14.3714905,-3.6660614,-14.288498
29452,13.687317,8.179077,-38.03305
29501,4.7070007,6.183304,-36.754578
29551,10.89801,-7.120285,-13.143112
29601,36.523285,-2.8792725,29.788132
29652,34.42772,9.412064,27.844284
29702,24.524002,13.605118,-0.14918518
29752,18.175095,4.446579,-9.74968
29801,4.094589,-9.005737,-11.5842285
29851,-9.009888,-28.195923,0.23577881
29901,-18.827484,-33.713104,10.763031
29952,16.007767,-12.551117,-6.898056
30001,50.57509,12.15625,-1.8363953
30051,21.643799,10.510681,-0.50564575
30101,13.840424,9.50322,-1.3278656
30152,10.390869,4.892761,-1.6415405
30201,10.658783,1.7839661,0.6492615
30251,9.6732025,0.83883667,-0.52941895
30301,9.591873,1.3857574,0.42114258
30351,9.30481,2.4460144,-0.22999573
30401,10.276047,2.8298187,0.38786316
30451,10.362167,3.7461548,-0.24899292
30502,12.448166,5.554825,0.6349945
30551,13.161041,5.7947083,0.94392395
30601,12.677811,9.2969055,-0.41534424
30651,10.189911,7.445053,0.6872864
30701,6.6351166,5.909836,1.5047455
30751,2.4439697,4.667267,-0.11117554
30802,0.8746948,3.6598053,6.238449
30851,-1.9911652,1.3617706,2.7927399
30902,-4.0675964,5.228592,-46.74478
30951,9.587097,-1.0609894,-24.977356
31001,11.773575,3.3335724,-25.913635
31051,19.97882,-0.24061584,27.872803
31101,11.988861,2.0142365,25.410889
31151,-4.053238,-10.780823,-1.3041077
31201,-8.440552,-13.155624,2.5788727
31251,9.8311,-3.1287384,-15.125
31302,27.686493,17.352005,-5.6956177
31351,2.649704,10.170059,-29.20253
31401,1.0134277,-0.9842377,-19.735123
31451,11.52478,-10.7760315,-2.1263275
31501,27.289383,-10.416214,22.763626
31552,29.337112,-12.009003,37.245148
31601,18.251633,-3.2630615,3.8858643
31651,21.409363,-5.4747467,-28.076126
31701,9.835876,0.1335907,-7.8438263
31751,6.175812,-0.5140686,-7.102417
31801,10.740128,-0.87390137,5.7061462
31852,9.945923,1.1410828,1.7994232
31901,10.290405,2.4891968,3.9048615
31951,9.921997,2.00943,0.7015381
32002,9.663635,2.2301178,0.093185425
32052,9.567947,2.3212738,-0.37257385
32101,9.572739,2.374054,-0.28227234
32151,9.123001,2.4268188,-0.84783936
32201,9.376572,2.6331177,0.46865845
32251,9.457916,2.6475067,0.0076446533
32302,9.974625,2.7482605,0.6207428
32351,9.611008,3.1848297,-0.11117554
32401,12.089325,4.3218536,0.45915222
32451,12.940964,8.548492,-2.2736664
32501,16.706284,9.493607,3.0398712
32552,15.285324,11.830017,-0.695755
32602,11.051117,8.356598,0.96769714
32651,5.2667694,5.3293457,0.544693
32701,2.3004456,1.7167969,1.7233734
32752,-1.4888,-0.9122772,-2.0169983
32801,-4.244629,-10.569733,-2.6586304
32851,-13.765579,-28.925156,6.0863647
32901,8.362289,-30.829773,6.79451
32951,48.88141,9.344894,-22.130478
33002,34.690857,8.279831,2.1938934
33051,23.399673,12.328964,-4.4646606
33101,12.830917,4.9359436,-3.0150757
33151,10.113373,-0.64360046,1.6283112
33202,8.654129,-1.1953278,-0.34881592
33252,9.175629,-1.2672882,0.80610657
33301,8.74025,0.45503235,-1.8269043
33352,10.022461,0.5701752,-0.016113281
33401,10.166,0.96836853,-0.58644104
33451,10.089447,1.0211487,-0.35832214
33501,9.993759,0.57496643,-0.3297882
33551,10.276047,0.7668762,-0.3963318
33602,10.113373,1.1074982,-0.790802
33651,10.299973,1.3377838,-0.11593628
33701,9.587097,1.0115509,-0.48187256
33751,9.228256,1.299408,-0.7812958
33801,9.567947,0.8532257,-0.3535614
33851,10.917145,1.9662628,-0.6149597
33902,15.969482,4.8447876,0.6635132
33951,17.28041,7.704132,-1.1092529
34001,15.68721,7.991974,0.92967224
34051,11.615677,7.8672485,2.9495697
34101,8.400558,2.297287,5.7774353
34151,1.6401978,-0.15904236,-14.122162
34202,-0.0821991,-4.59198,-24.758743
34251,-3.211197,-13.251556,-21.227463
34301,3.0372314,-28.104767,10.411331
34352,16.227844,-19.98732,43.048203
34402,41.197647,4.192322,17.801804
34452,31.781937,7.0516663,-0.59594727
34501,14.582016,-0.1878357,-26.460205
34551,6.0657806,-0.44210815,-30.989532
34602,0.6019745,-1.6367035,-32.7623
