Milliseconds,X,Y,Z
7112,-9.50798,-20.90657,16.701584
7122,-9.771118,-20.369247,15.641724
7132,-7.388489,-20.714676,9.957489
7141,-0.5707092,-20.700287,4.601166
7152,6.567627,-16.089828,3.3654785
7161,16.093369,-10.7981415,3.3369598
7171,25.265076,0.43771362,-1.6106262
7182,31.188156,16.029755,-10.127487
7191,34.20233,20.15564,-12.917328
7202,36.087387,22.866257,-12.537109
7211,36.140015,20.414719,-2.2997742
7221,33.326797,19.493591,5.081192
7231,28.843796,17.708893,8.764557
7241,22.93985,16.710999,9.225555
7251,16.332596,15.554794,5.456665
7261,12.490707,14.388992,0.7229614
7271,9.921494,12.920944,-1.7864685
7281,8.223022,11.587219,-2.7655182
7291,7.1608887,10.781235,-2.0906525
7302,6.543686,9.860092,-0.8406677
7312,6.3666687,8.871811,-0.051742554
7322,6.1896515,7.835541,0.6326599
7331,6.060486,6.842453,1.2315063
7341,5.950424,5.8541565,1.8778687
7351,5.8212585,5.1345215,2.500473
7362,5.797333,4.5732117,3.2086334
7371,6.0221863,4.534836,3.9595642
7381,6.0461273,5.0145874,4.2779846
7392,5.864319,5.3695984,4.0783844
7401,5.739914,5.729416,3.6411285
7411,5.672928,6.295532,2.1582794
7422,5.749481,6.46344,1.088913
7432,5.902588,6.4970245,0.14788818
7442,6.1418,6.3386993,-0.32737732
7451,6.572403,6.0124664,-0.3749237
7461,6.945587,6.007675,0.15264893
7471,7.2326508,6.2907257,0.87979126
7482,7.376175,6.520996,1.4833984
7492,7.5149384,6.6937256,1.7923279
7501,7.5914917,6.818466,1.8398438
7512,7.605835,6.9048157,1.7210236
7522,7.534073,6.9959717,1.5499268
7531,7.4335938,7.1255035,1.3455658
7542,7.299637,7.2550354,0.90356445
7552,7.1513214,7.327011,0.57562256
7561,6.9216614,7.331787,0.10510254
7571,6.76857,7.2694244,-0.085006714
7581,6.7494354,7.2166595,0.0052948
7591,6.668091,7.221451,0.13362122
7602,6.672867,7.1638794,0.28096008
7611,6.610672,7.1110992,0.36650085
7621,6.5293427,7.2022552,0.513855
7632,6.3953857,7.183075,0.5708771
7641,6.294922,7.120697,0.6754303
7652,6.208786,7.13031,0.7087097
7661,6.2135773,7.173477,0.87979126
7672,6.2135773,7.173477,0.87979126
7681,6.1131134,7.1926727,0.99386597
7691,6.3953857,6.914398,0.95584106
7701,6.534134,6.991165,0.9606018
7712,6.4145203,7.0583344,0.98435974
7721,6.4575806,7.0727234,0.90356445
7731,6.639389,6.9959717,0.8465271
7742,6.668091,7.115906,0.7609863
7751,6.634598,7.2934113,0.6611786
7761,6.639389,7.408554,0.7847595
7771,6.5149994,7.44693,0.91781616
7781,6.443222,7.422943,1.0413971
7792,6.471939,7.259842,1.0556488
7801,6.443222,7.1255035,1.0603943
7811,6.247055,7.13031,1.1126862
7821,6.1274414,7.07753,1.065155
7831,6.170517,7.063141,0.9130707
7841,6.232712,7.07753,0.7609863
7852,6.314041,7.2022552,0.7657318
7861,6.481491,7.370178,0.7467346
7871,6.610672,7.4133606,0.6754303
7881,6.668091,7.39415,0.7419739
7891,6.7207184,7.3222046,0.88931274
7901,6.782913,7.240631,0.9891205
7912,6.744644,7.2166595,1.0603943
7921,6.7924805,7.221451,1.0128784
7931,6.7302856,7.39415,0.9510956
7941,6.696808,7.4757233,0.87979126
7951,6.7542114,7.5332947,0.65167236
7962,6.605896,7.619644,0.5328522
7971,6.605896,7.619644,0.5328522
7982,6.471939,7.5812683,0.15264893
7992,6.4240875,7.586075,0.24295044
8001,6.3666687,7.586075,0.5661316
8011,6.30925,7.5332947,0.8465271
8021,6.247055,7.437332,0.9368286
8031,6.1992188,7.2550354,0.96536255
8041,6.170517,7.259842,0.94158936
8052,6.1131134,7.187866,0.87979126
8061,6.036545,7.2694244,0.703949
8071,6.079605,7.355774,0.6231537
8081,6.0461273,7.4661255,0.7419739
8091,6.0939636,7.5332947,0.67066956
8101,6.1896515,7.5956573,0.5281067
8112,6.2135773,7.5956573,0.5851288
8121,6.18486,7.49971,0.7087097
8131,6.180084,7.3845673,0.87979126
8141,6.294922,7.274231,1.0366364
8151,6.37146,7.197464,1.1506958
8162,6.3953857,7.235855,1.1982422
8172,6.404953,7.3414,1.1506958
8182,6.438446,7.3222046,1.1506958
8192,6.481491,7.3845673,0.99386597
8203,6.404953,7.4517365,0.89881897
8211,6.4145203,7.5045013,0.8560333
8221,6.4240875,7.418152,0.8560333
8231,6.4240875,7.355774,0.884552
8243,6.4480133,7.3509827,1.0176392
8251,6.471939,7.327011,1.088913
8262,6.5915527,7.2934113,1.174469
8272,6.5197754,7.3414,1.1934814
8281,6.4480133,7.3365936,1.1412048
8291,6.4097443,7.39415,1.0413971
8302,6.3858185,7.4277496,0.9606018
8311,6.337967,7.437332,0.884552
8321,6.4145203,7.432556,0.90356445
8331,6.4288635,7.4517365,1.0318909
8342,6.4288635,7.432556,1.0461426
8351,6.4480133,7.403763,1.088913
8361,6.433655,7.3222046,1.065155
8372,6.404953,7.259842,0.97961426
8383,6.4097443,7.2838287,0.8940582
8392,6.381027,7.298218,0.87979126
8401,6.3188324,7.4277496,0.94158936
8411,6.2614136,7.456543,0.94633484
8422,6.299698,7.3749695,0.97961426
8431,6.314041,7.3414,0.98435974
8441,6.381027,7.312607,1.0461426
8451,6.3905945,7.3749695,1.1079407
8462,6.37146,7.4133606,1.0176392
8472,6.3666687,7.3749695,0.99861145
8481,6.443222,7.365387,1.0509033
8491,6.4910583,7.379776,1.1364441
8502,6.577194,7.408554,1.2362518
8512,6.577194,7.3989563,1.3027954
8521,6.6202545,7.355774,1.3408203
8532,6.5915527,7.3749695,1.3598175
8542,6.610672,7.422943,1.2409973
8551,6.5628357,7.470932,1.1887207
8561,6.4575806,7.4805145,1.1126862
8572,6.443222,7.49971,0.94158936
8581,6.438446,7.470932,0.89881897
8591,6.3666687,7.403763,0.83703613
8602,6.3571167,7.331787,0.9368286
8612,6.294922,7.3414,0.9510956
8621,6.37146,7.240631,1.1126862
8632,6.3523254,7.2550354,1.2124939
8641,6.3523254,7.28862,1.283783
8652,6.4480133,7.3605804,1.3312988
8661,6.376236,7.4277496,1.3740845
8671,6.3571167,7.418152,1.2552643
8681,6.3283997,7.3749695,1.0936737
8691,6.3523254,7.327011,0.98435974
8701,6.3523254,7.303009,1.0081177
8711,6.4001617,7.28862,1.1316986
8722,6.481491,7.226242,1.2172394
8731,6.4767303,7.259842,1.2315063
8741,6.4288635,7.327011,1.3170471
8752,6.3905945,7.39415,1.1934814
8762,6.3953857,7.456543,1.1269379
8772,6.3666687,7.509308,1.0176392
8781,6.4288635,7.456543,1.0128784
8791,6.543686,7.3461914,1.0509033
8801,6.534134,7.355774,1.1364441
8812,6.548477,7.3414,1.2885437
8822,6.5293427,7.3365936,1.3360596
8831,6.6202545,7.3078003,1.3693237
8842,6.715927,7.3605804,1.4881439
8851,6.672867,7.408554,1.6259766
8862,6.58197,7.4757233,1.6212311
8871,6.5293427,7.562088,1.4216003
8881,6.481491,7.629242,1.2552643
8891,6.404953,7.600464,1.1506958
8901,6.294922,7.456543,0.9700928
8911,6.2231445,7.3989563,0.90830994
8921,6.1657257,7.2166595,0.8940582
8932,6.0939636,7.159073,1.0984192
8941,6.137024,7.1110992,1.3550873
8952,6.2135773,7.13031,1.668747
8962,6.2518463,7.144699,1.8446045
8972,6.275772,7.144699,1.8350983
8981,6.3283997,7.1398926,1.7257843
8991,6.2614136,7.259842,1.4929047
9002,6.227936,7.3509827,1.2552643
9011,6.275772,7.379776,1.1364441
9021,6.30925,7.370178,1.1982422
9031,6.3571167,7.235855,1.2885437
9042,6.4097443,7.1542816,1.4311218
9052,6.4958496,7.135086,1.5927124
9061,6.5867615,7.207062,1.8113251
9072,6.5628357,7.303009,1.8873749
9081,6.4480133,7.456543,1.825592
9091,6.3953857,7.494919,1.6402283
9101,6.3523254,7.4517365,1.464386
9111,6.3905945,7.3414,1.260025
9121,6.3905945,7.264618,1.269516
9132,6.4097443,7.28862,1.440628
9141,6.4958496,7.274231,1.5737
9151,6.505417,7.3414,1.6972656
9161,6.505417,7.3989563,1.6544952
9172,6.534134,7.3461914,1.5832062
9181,6.4192963,7.3749695,1.4786377
9192,6.347534,7.389374,1.3408203
9201,6.270981,7.408554,1.283783
9212,6.2566223,7.389374,1.2315063
9222,6.342758,7.2934113,1.3312988
9231,6.3953857,7.303009,1.4976501
9242,6.404953,7.279022,1.6402283
9251,6.433655,7.144699,1.6925049
9261,6.404953,7.2310486,1.6830139
9271,6.270981,7.2934113,1.5737
9281,6.275772,7.3365936,1.3693237
9291,6.299698,7.327011,1.3312988
9302,6.227936,7.4133606,1.3550873
9311,6.2566223,7.4757233,1.3645782
9321,6.3571167,7.39415,1.4596252
9332,6.376236,7.39415,1.4691467
9341,6.376236,7.408554,1.4976501
9352,6.3858185,7.379776,1.4833984
9361,6.4001617,7.2934113,1.3693237
9371,6.443222,7.3078003,1.3740845
9381,6.333191,7.389374,1.3740845
9391,6.37146,7.331787,1.3693237
9401,6.4001617,7.432556,1.4263611
9412,6.4192963,7.44693,1.4596252
9421,6.3905945,7.432556,1.5024109
9432,6.404953,7.379776,1.5261688
9441,6.4001617,7.3605804,1.5214233
9453,6.3523254,7.274231,1.5024109
9462,6.381027,7.317398,1.4691467
9472,6.443222,7.2694244,1.4453888
9481,6.577194,7.3222046,1.4691467
9491,6.567627,7.4805145,1.5404205
9502,6.5580444,7.5716705,1.4786377
9511,6.5628357,7.600464,1.4738922
9523,6.53891,7.5332947,1.4168549
9531,6.5532684,7.4805145,1.3883362
9542,6.605896,7.4805145,1.3978424
9551,6.672867,7.576477,1.4833984
9561,6.672867,7.643631,1.5309296
9571,6.6489563,7.65802,1.5261688
9582,6.6872253,7.706009,1.5594482
9592,6.672867,7.773163,1.4881439
9601,6.6824493,7.984253,1.4216003
9611,6.6585236,8.137772,1.3503265
9622,6.840332,8.286514,1.1697235
9632,6.9264526,8.377655,1.0413971
9641,7.404892,8.478409,0.99386597
9651,7.979019,8.454422,1.1839752
9661,8.644058,8.852631,1.4976501
9671,9.19426,9.960861,2.2580872
9681,9.376068,11.049896,2.7618866
9692,9.433472,11.894257,3.0090027
9702,9.519608,12.263672,3.0470428
9712,9.672699,12.282867,2.7713776
9721,9.567444,12.604309,2.3864136
9731,9.356934,12.916138,1.958664
9742,8.88327,13.477463,1.5451813
9752,8.299576,13.726929,1.065155
9761,7.7493744,13.760513,0.14312744
9771,7.2183075,13.707733,-0.45095825
9781,6.639389,13.472656,-0.8501892
9792,6.266205,13.319138,-0.7646332
9801,5.931305,12.681061,0.100357056
9812,5.82605,12.306854,0.5661316
9821,5.433716,11.774338,1.0984192
9832,5.003128,11.385712,1.4596252
9842,4.2136993,10.598938,1.5261688
9851,3.271164,9.476303,1.4786377
9862,2.4578247,8.727875,1.174469
9871,1.9171753,7.926697,1.1649628
9881,1.3286896,6.703308,1.3170471
9892,0.5488281,5.336014,1.3312988
9902,-0.11140442,4.434067,1.2647858
9911,-0.7716522,4.016693,0.95584106
9921,-1.3314362,3.297058,0.71821594
9931,-1.9294891,2.169632,0.45205688
9941,-2.594513,0.5384674,-0.19906616
9952,-3.2930298,-2.373642,-1.0878143
9962,-3.498764,-4.9451294,-2.2142181
9971,-2.9724884,-8.034744,-3.0982208
9981,-2.1782684,-10.889282,-2.190445
9991,-1.1878967,-13.56633,0.77049255
10001,-0.65682983,-14.405899,4.144928
10011,-0.1353302,-13.954926,6.0887756
10022,0.3909607,-12.875473,5.8273773
10031,0.7497864,-12.175034,4.962372
10041,1.2904205,-9.761871,2.8379211
10051,1.8501892,-7.5645905,0.884552
10061,3.409912,-5.938217,-1.0165253
10071,5.902588,-3.1556396,-2.4090729
10082,7.8881226,-1.1118927,-3.274063
10091,11.036255,2.0449066,-3.3643646
10101,15.208252,6.645752,-1.5535889
10111,18.346832,9.644211,0.28570557
10121,20.418457,12.066971,2.3388824
10132,21.576294,14.249863,2.4957275
10141,21.944687,15.17099,2.557495
10151,21.207901,15.794662,2.1060028
10162,19.652954,15.765884,1.7638092
10172,18.308548,15.487625,1.7210236
10181,16.5766,15.588379,1.8826294
10192,14.753738,15.406067,2.4719543
10201,13.615051,15.338898,2.405426
10211,12.897385,14.480148,1.9776764
10223,12.600754,13.3815,2.5670166
10231,11.978775,13.122437,2.913971
10241,12.12709,12.920944,3.3654785
10252,12.045761,12.278076,4.163925
10262,11.600815,11.462479,4.0641174
10271,11.069733,11.126648,3.660141
10281,10.376007,10.642105,3.0993042
10291,9.581802,10.239105,2.296112
10302,9.012451,9.6106415,2.115509
10311,8.433533,9.255615,1.6259766
10321,8.103409,8.593536,1.2932892
10331,7.950302,7.998657,1.4263611
10342,7.768509,7.69162,1.7638092
10351,7.8259277,7.274231,2.2200775
10361,7.763733,6.775284,2.6145477
10373,7.696747,6.3962708,2.9044647
10381,7.5197144,6.2715454,2.970993
10391,7.3187714,6.1084137,2.766632
10401,7.0891113,6.007675,2.5052185
10412,7.0460663,5.8781433,2.1677856
10421,7.0556335,5.8061676,1.9539185
10432,6.9886475,5.84935,1.8398438
10442,7.0269165,6.007675,1.5594482
10451,6.9982147,6.0940247,1.4691467
10461,7.136963,6.055649,1.3740845
10472,7.170456,6.0940247,1.3598175
10481,7.16568,6.055649,1.4738922
10491,7.16568,6.022064,1.6022034
10502,7.0221405,6.046051,1.5974579
10512,6.93602,6.0124664,1.5594482
10522,6.7637787,5.993286,1.4881439
10531,6.7254944,5.9836884,1.3693237
10542,6.672867,6.031662,1.283783
10552,6.6489563,6.1276245,1.3218079
10562,6.668091,6.151596,1.3027954
10572,6.735077,6.2571564,1.3550873
10581,6.7877045,6.4202576,1.3408203
10592,6.7972717,6.5258026,1.3455658
10601,6.6872253,6.703308,1.4026031
10611,6.605896,6.636154,1.3598175
10621,6.696808,6.4874268,1.2790222
10631,6.634598,6.51622,1.2077332
10641,6.5867615,6.660141,1.2505188
10652,6.4862823,6.7608795,1.3978424
10662,6.5580444,6.8280487,1.3170471
10672,6.715927,6.871231,1.3218079
10682,6.715927,6.914398,1.3883362
10691,6.6154633,6.938385,1.4073486
10701,6.715927,6.9671783,1.260025
10711,6.8164062,7.0343475,1.1934814
10721,6.840332,7.13031,1.2315063
10731,6.7254944,7.1398926,1.260025
10741,6.7207184,7.0199585,1.1697235
10751,6.7207184,6.9192047,1.1649628
10762,6.7494354,6.9288025,1.1792145
10771,6.696808,7.0487366,1.3408203
10781,6.6154633,7.091919,1.4976501
10791,6.6011047,6.938385,1.440628
10802,6.7494354,6.938385,1.2885437
10811,6.744644,7.159073,1.245758
10822,6.6250305,7.379776,1.283783
10831,6.567627,7.39415,1.3123016
10841,6.58197,7.226242,1.2647858
10851,6.701584,6.9527893,1.2362518
10861,6.6585236,6.971985,1.2077332
10873,6.610672,7.1015167,1.1506958
10882,6.6250305,7.1638794,1.1839752
10891,6.7494354,7.1255035,1.2077332
10901,6.840332,7.1015167,1.260025
10911,6.76857,7.159073,1.3218079
10922,6.6824493,7.221451,1.3503265
10931,6.668091,7.1542816,1.3835907
10941,6.634598,7.0727234,1.440628
10951,6.5245667,7.082321,1.4311218
10962,6.3953857,6.9288025,1.4453888
10972,6.505417,6.7560883,1.3835907
10981,6.5149994,6.765686,1.3740845
10993,6.462372,6.914398,1.3930969
11001,6.304474,7.005554,1.4216003
11012,6.3523254,7.0247498,1.2885437
11022,6.294922,7.120697,1.2029877
11032,6.270981,7.211853,1.1792145
11041,6.237503,7.183075,1.1982422
11051,6.208786,7.144699,1.2742767
11061,6.2566223,6.976776,1.3408203
11072,6.3283997,6.938385,1.464386
11082,6.2183533,7.015167,1.5974579
11092,6.208786,6.947998,1.6212311
11102,6.2901306,6.914398,1.4691467
11112,6.3236084,7.0487366,1.3503265
11121,6.471939,7.173477,1.2790222
11132,6.5293427,7.28862,1.2742767
11142,6.5293427,7.3509827,1.3645782
11151,6.5963135,7.303009,1.3978424
11161,6.605896,7.2022552,1.2790222
11171,6.510208,7.226242,1.2267456
11181,6.4527893,7.303009,1.2552643
11192,6.4288635,7.226242,1.2932892
11201,6.4910583,7.1398926,1.3788452
11213,6.6202545,7.2022552,1.464386
11221,6.5628357,7.298218,1.5214233
11231,6.543686,7.3365936,1.4929047
11242,6.5915527,7.259842,1.3693237
11251,6.605896,7.28862,1.3455658
11261,6.534134,7.2838287,1.2885437
11272,6.467148,7.3078003,1.2220001
11281,6.471939,7.274231,1.1602173
11291,6.4192963,7.240631,1.1221924
11301,6.381027,7.2838287,1.1174316
11312,6.433655,7.279022,1.0984192
11321,6.4767303,7.259842,1.1364441
11331,6.5293427,7.3365936,1.1126862
11341,6.481491,7.4421387,0.99386597
11351,6.433655,7.422943,0.94633484
11361,6.4097443,7.418152,0.91781616
11372,6.548477,7.298218,1.0223846
11381,6.500641,7.2838287,1.1221924
11391,6.5532684,7.2934113,1.3170471
11402,6.543686,7.259842,1.3360596
11411,6.610672,7.250244,1.283783
11421,6.5628357,7.3509827,1.1934814
11431,6.4575806,7.4757233,1.0984192
11442,6.4288635,7.49971,0.99861145
11451,6.481491,7.6628265,0.59939575
11461,6.4480133,7.7635803,0.5661316
11471,6.471939,7.6484375,0.61364746
11481,6.471939,7.5189056,0.77523804
11491,6.4958496,7.418152,0.9368286
11502,6.53891,7.2694244,1.1506958
11511,6.4862823,7.221451,1.2315063
11521,6.467148,7.221451,1.2552643
11531,6.4767303,7.259842,1.1269379
11541,6.4097443,7.365387,0.97961426
11551,6.3858185,7.456543,0.81326294
11563,6.2518463,7.5572815,0.7087097
11571,6.2566223,7.5189056,0.67066956
11582,6.3571167,7.4133606,0.82276917
11592,6.3283997,7.3605804,1.0081177
11601,6.333191,7.279022,1.0841675
11611,6.381027,7.235855,1.1459503
11621,6.3858185,7.173477,1.1887207
11632,6.4145203,7.1782684,1.2172394
11642,6.342758,7.303009,1.1364441
11652,6.3283997,7.312607,1.0176392
11662,6.347534,7.456543,0.89881897
11671,6.3666687,7.514099,0.82276917
11681,6.3571167,7.514099,0.87979126
11692,6.381027,7.422943,0.94633484
11702,6.3858185,7.3222046,0.96536255
11711,6.3953857,7.2454376,1.0176392
11721,6.3953857,7.235855,1.0936737
11731,6.314041,7.312607,1.0841675
11741,6.314041,7.3414,1.0413971
11751,6.342758,7.3845673,1.0509033
11761,6.37146,7.4277496,1.0128784
11772,6.342758,7.456543,1.0603943
11781,6.30925,7.4517365,1.0033722
11791,6.4145203,7.408554,0.8940582
11803,6.404953,7.485306,0.8180084
11811,6.3523254,7.5572815,0.8703003
11821,6.4001617,7.418152,0.90356445
11831,6.4910583,7.279022,0.9510956
11841,6.505417,7.274231,1.0699158
11852,6.4958496,7.39415,1.1364441
11862,6.4862823,7.437332,1.1506958
11871,6.3571167,7.494919,1.065155
11881,6.3618774,7.437332,0.9368286
11891,6.3523254,7.470932,0.77049255
11902,6.3283997,7.5189056,0.73246765
11911,6.376236,7.4757233,0.80851746
11921,6.4145203,7.365387,0.99861145
11932,6.3858185,7.3509827,1.1221924
11941,6.333191,7.303009,1.1506958
11951,6.270981,7.28862,1.1412048
11962,6.294922,7.3078003,1.065155
11972,6.337967,7.4517365,1.0223846
11982,6.2805634,7.523712,0.9225769
11991,6.3523254,7.4757233,0.8465271
12002,6.4145203,7.461319,0.83703613
12011,6.4527893,7.437332,0.9368286
12021,6.4480133,7.3461914,1.0699158
12032,6.4288635,7.317398,1.1506958
12041,6.376236,7.327011,1.1364441
12051,6.347534,7.279022,1.1459503
12062,6.337967,7.3461914,1.1031799
12071,6.333191,7.39415,1.0318909
12081,6.3236084,7.456543,1.0223846
12091,6.342758,7.408554,0.9891205
12102,6.3618774,7.379776,0.9891205
12111,6.3618774,7.3461914,0.99861145
12121,6.381027,7.298218,0.9700928
12131,6.347534,7.3078003,1.0413971
12142,6.304474,7.235855,1.088913
12152,6.294922,7.264618,1.0413971
12161,6.1896515,7.240631,1.0603943
12172,6.242279,7.259842,1.079422
12181,6.2231445,7.2838287,1.0318909
12191,6.242279,7.3605804,0.9748535
12202,6.3666687,7.4421387,1.0128784
12212,6.404953,7.509308,1.1174316
12222,6.500641,7.523712,1.1316986
12231,6.53891,7.49971,1.0841675
12241,6.548477,7.437332,1.0366364
12251,6.5963135,7.418152,1.0271301
12262,6.5532684,7.39415,1.0746613
12271,6.543686,7.44693,1.0271301
12281,6.58197,7.523712,1.0223846
12292,6.534134,7.5956573,0.9606018
12301,6.5149994,7.590851,0.94158936
12311,6.5245667,7.586075,0.91781616
12321,6.462372,7.5812683,0.9225769
12331,6.467148,7.49971,0.9368286
12342,6.462372,7.3989563,1.0271301
12351,6.471939,7.4133606,1.0841675
12362,6.433655,7.4277496,1.1079407
12371,6.438446,7.432556,1.0841675
12382,6.462372,7.456543,1.0461426
12391,6.3858185,7.4757233,0.94158936
12401,6.4001617,7.5189056,0.9368286
12411,6.4288635,7.5668793,0.93208313
12421,6.462372,7.528488,0.93208313
12432,6.4767303,7.4517365,1.0033722
12441,6.467148,7.3845673,1.0556488
12451,6.4767303,7.418152,1.1602173
12461,6.4862823,7.4661255,1.2029877
12471,6.4527893,7.485306,1.1506958
12481,6.4288635,7.4661255,1.0841675
12492,6.4240875,7.4133606,0.96536255
12501,6.433655,7.4661255,0.8560333
12511,6.438446,7.5428925,0.8940582
12521,6.4288635,7.590851,0.91781616
12531,6.510208,7.600464,1.0176392
12541,6.572403,7.509308,1.1269379
12551,6.5580444,7.470932,1.1982422
12562,6.534134,7.485306,1.2220001
12571,6.481491,7.509308,1.1649628
12582,6.4527893,7.538086,1.1269379
12591,6.404953,7.5428925,1.0128784
12601,6.3571167,7.5716705,0.9510956
12612,6.3283997,7.65802,0.9606018
12621,6.4145203,7.69162,0.94633484
12631,6.404953,7.749176,1.0223846
12641,6.3858185,7.696411,1.1174316
12651,6.347534,7.6100616,1.1316986
12661,6.3666687,7.538086,1.1887207
12671,6.2614136,7.514099,1.1459503
12682,6.170517,7.4901123,1.1412048
12691,6.20401,7.4757233,1.088913
12701,6.20401,7.4901123,1.0509033
12711,6.175308,7.605255,1.088913
12722,6.18486,7.7395935,1.1126862
12731,6.2853394,7.8115387,1.1459503
12742,6.3953857,7.8835144,1.269516
12751,6.4145203,7.9506836,1.5356903
12762,6.3905945,7.9650726,1.7400513
12771,6.4958496,7.9650726,1.9776764
12782,6.37146,8.248123,2.2675934
12792,6.3666687,8.53598,2.4529572
12801,6.4145203,8.9965515,2.7951508
12811,6.467148,9.601028,3.2799072
12822,6.773346,10.200729,3.9975739
12832,7.0460663,10.953934,5.128723
12841,7.309204,11.544037,5.675293
12852,7.8163605,12.7530365,6.2598724
12861,8.27565,13.227982,6.407196
12871,8.830643,13.67894,6.606827
12881,8.916763,13.952423,6.5117645
12892,8.428741,14.441757,5.8844147
12901,7.7541504,14.700821,4.140167
12911,7.6632385,14.34581,1.0841675
12922,7.54364,13.59259,-3.735077
12932,7.6249695,13.093643,-7.812912
12941,7.8546295,12.225296,-11.182587
12951,9.395203,13.055267,-11.277649
12962,9.734894,12.076569,-9.566666
12971,9.380844,9.557861,-10.379379
12981,8.352203,5.455948,-12.850784
12992,6.500641,2.2799835,-15.146347
13001,5.0222473,1.4308167,-15.284164
13011,4.6586304,1.382843,-15.170105
13022,2.4434662,0.8311157,-14.851685
13031,1.3574066,-0.30110168,-15.255661
13041,0.27134705,-2.335266,-14.984756
13052,-0.19752502,-3.4243164,-14.119766
13062,-0.44631958,-5.319336,-12.603638
13071,-0.23579407,-7.49263,-9.866089
13082,0.29527283,-9.128586,-7.2378235
13093,1.4291687,-10.7213745,-3.421402
13101,2.4865112,-11.77684,2.0204468
13111,3.405136,-11.887192,7.148636
13123,3.9122772,-10.6302185,13.227341
13132,4.567734,-8.293808,16.768112
13141,5.227997,-7.008072,19.462906
13151,6.7637787,-5.0890503,23.635788
13161,9.041153,-2.675888,24.82872
13172,11.969208,-1.4093323,25.65094
13181,14.567139,0.31777954,23.236572
13191,16.485687,1.3876343,20.285126
13201,18.361176,4.275757,17.172104
13211,19.734299,8.986938,14.6436615
13222,19.786926,12.167725,13.341415
13232,19.17453,13.62619,12.376602
13241,18.356384,13.511032,11.592407
13252,17.409088,11.759933,10.755936
13262,16.567032,11.721558,9.57251
13271,14.701111,13.0312805,5.7893524
13282,13.73465,13.890045,2.376892
13291,12.332825,14.691238,-4.5002594
13301,11.3233185,14.595276,-10.674042
13311,10.629578,13.866058,-14.305115
13321,9.309082,11.462479,-18.687119
13331,8.471817,10.219925,-20.084412
13342,7.237442,7.7012024,-21.072968
13351,6.1992188,6.971985,-21.187042
13361,4.6203613,6.7704773,-21.743103
13372,3.4481812,6.8136597,-21.880936
13383,2.4913025,6.540207,-22.137589
13391,2.1659698,6.281128,-22.123322
13401,2.1564026,6.2619324,-21.030197
13411,2.7113953,5.6958313,-18.235611
13422,3.3429413,4.985794,-16.19194
13431,5.1753693,3.412201,-11.453491
13441,7.294861,2.4143066,-6.396591
13451,9.524384,2.2847748,-0.30361938
13461,11.993134,3.79599,6.749405
13472,13.859055,4.0214844,11.49736
13481,14.619766,4.65477,15.080902
13492,15.299149,4.9761963,16.416428
13501,15.174774,5.4655457,14.75296
13511,14.653259,5.782181,13.175064
13521,13.505005,6.5641937,12.485931
13533,12.5242,6.895218,11.235962
13542,11.715637,6.9527893,10.256897
13551,10.3233795,7.0439453,9.344376
13562,9.524384,7.456543,8.370071
13571,8.519653,7.878708,7.243683
13581,7.8833313,7.888321,6.625824
13591,7.409683,7.960266,5.794113
13602,6.9168854,7.854721,4.758011
13612,6.5915527,7.825943,3.9928284
13621,6.070038,7.8595276,3.056549
13632,5.7638397,7.667618,1.4026031
13642,5.309311,7.667618,0.6469116
13651,5.0222473,7.854721,0.24768066
13661,5.0605316,8.200165,0.07183838
13671,5.074875,8.574356,-0.08024597
13682,5.070099,8.737473,0.02432251
13691,5.2949677,8.699097,0.09559631
13701,5.433716,8.684692,0.033828735
13713,5.405014,8.30571,-0.3511505
13721,5.342819,8.142578,-0.49848938
13732,5.2949677,7.907501,-0.62205505
13741,5.247116,7.7539825,-0.6790924
13751,5.146652,7.8067627,-0.73612976
13761,5.003128,7.9170837,-0.69810486
13771,4.8835144,8.080215,-0.7884064
13781,4.869156,8.065826,-0.83592224
13791,4.84523,8.085007,-0.9072113
13802,4.8165283,8.132996,-0.9832611
13811,4.701706,8.190552,-1.116333
13822,4.711273,8.156967,-1.0878143
13831,4.7543335,8.032242,-1.1638641
13842,4.739975,8.200165,-1.0688171
13851,4.6921387,8.2769165,-1.0640564
13861,4.8213196,8.166565,-0.9690094
13872,4.84523,7.9650726,-0.91197205
13881,4.7639008,7.9362946,-0.79315186
13891,4.8117523,8.161774,-0.39868164
13902,4.8117523,8.286514,-0.12301636
13912,4.7926025,8.233734,0.029067993
13921,4.7878113,8.262527,-0.023223877
13931,4.644287,8.219345,-0.05647278
13941,4.5581665,8.147385,-0.2370758
13952,4.4624786,8.089813,-0.3416443
13961,4.4911804,8.214554,-0.2846222
13971,4.3476562,8.224136,-0.065979004
13982,4.376358,8.195358,-0.065979004
13991,4.309372,8.180954,-0.15153503
14001,4.409851,8.257721,-0.29412842
14011,4.409851,8.363266,-0.47946167
14021,4.2950287,8.4592285,-0.43670654
14032,4.4194183,8.4640045,-0.30361938
14041,4.5294647,8.344086,-0.11352539
14052,4.5581665,8.2769165,0.29522705
14062,4.5868835,8.344086,0.49006653
14072,4.5485992,8.286514,0.47583008
14082,4.5533752,8.286514,0.30473328
14091,4.46727,8.344086,0.100357056
14101,4.371567,8.339279,-0.085006714
14112,4.4241943,8.401642,-0.2751007
14121,4.562958,8.435242,-0.24658203
14132,4.7208405,8.651123,-0.07550049
14142,4.80217,8.737473,0.16688538
