Milliseconds,X,Y,Z
3591,5.3571777,8.180954,-0.37016296
3601,5.3810883,8.204941,-0.30838013
3612,5.3571777,8.25293,-0.24658203
3622,5.395447,8.262527,-0.260849
3631,5.304535,8.300903,-0.25134277
3641,5.3236694,8.224136,-0.24183655
3651,5.304535,8.161774,-0.1847992
3662,5.271042,8.180954,-0.25134277
3671,5.2614746,8.147385,-0.2751007
3683,5.3284607,8.128189,-0.31788635
3691,5.347595,8.113785,-0.29412842
3702,5.462433,8.099396,-0.24183655
3712,5.5868225,8.04184,-0.24183655
3721,5.715988,8.128189,-0.2370758
3731,5.6537933,8.195358,-0.2228241
3742,5.706436,8.224136,-0.25610352
3752,5.711212,8.123398,-0.2751007
3762,5.711212,8.085007,-0.2846222
3771,5.711212,8.056229,-0.2370758
3782,5.7542725,8.046631,-0.31788635
3792,5.7255554,8.070618,-0.32737732
3801,5.701645,8.118591,-0.28936768
3811,5.711212,8.085007,-0.3131256
3822,5.6825104,8.032242,-0.23234558
3831,5.696869,8.032242,-0.260849
3841,5.572464,8.156967,-0.260849
3852,5.5246277,8.238541,-0.24658203
3862,5.467209,8.204941,-0.21331787
3871,5.4289246,8.166565,-0.24183655
3881,5.3571777,8.142578,-0.21807861
3892,5.3332367,8.123398,-0.20855713
3901,5.3667297,8.051422,-0.0897522
3912,5.400223,8.195358,-0.032714844
3921,5.4098053,8.267319,0.07658386
3931,5.4289246,8.166565,0.09559631
3941,5.242325,8.080215,0.052825928
3951,5.5581055,8.137772,-0.004196167
3961,5.5820312,8.348877,-0.12301636
3972,5.4959106,7.969864,0.029067993
3981,5.5868225,7.8307343,-0.008956909
3991,5.6442413,7.854721,-0.09925842
4001,5.605957,7.8067627,0.033828735
4011,5.672928,7.878708,-0.070739746
4021,5.6920776,7.9938507,-0.17054749
4031,5.6633606,8.051422,-0.23234558
4041,5.668152,8.00824,-0.3131256
4052,5.6920776,7.9170837,-0.33688354
4061,5.711212,7.9170837,-0.40818787
4071,5.739914,7.984253,-0.43670654
4081,5.6920776,8.04184,-0.50798035
4091,5.701645,8.089813,-0.63630676
4102,5.6490173,8.142578,-0.63630676
4111,5.534195,8.137772,-0.64582825
4121,5.5294037,8.046631,-0.58403015
4131,5.4863434,8.118591,-0.54600525
4142,5.481552,8.200165,-0.45570374
4151,5.515045,8.32489,-0.5887909
4161,5.505478,8.262527,-0.6315613
4171,5.591614,8.262527,-0.65057373
4181,5.5676727,8.224136,-0.5745239
4192,5.6250916,8.118591,-0.57928467
4201,5.6633606,8.022644,-0.60780334
4211,5.6203003,8.013046,-0.62680054
4221,5.5963745,8.089813,-0.6790924
4231,5.548538,8.109009,-0.73612976
4241,5.548538,8.089813,-0.68385315
4251,5.5246277,8.132996,-0.6790924
4262,5.534195,8.089813,-0.5697632
4271,5.510269,8.051422,-0.45570374
4281,5.515045,8.056229,-0.3749237
4292,5.543747,8.0946045,-0.31788635
4301,5.5772552,8.109009,-0.2846222
4312,5.6155243,8.085007,-0.3416443
4322,5.6490173,8.046631,-0.37016296
4331,5.5772552,8.04184,-0.48898315
4341,5.629883,7.9650726,-0.54125977
4352,5.6825104,7.9506836,-0.59355164
4361,5.6490173,7.979477,-0.54125977
4371,5.677719,7.984253,-0.49372864
4381,5.672928,7.998657,-0.45095825
4392,5.6537933,7.9650726,-0.47946167
4401,5.629883,7.998657,-0.49848938
4411,5.672928,7.955475,-0.5222473
4422,5.6203003,7.907501,-0.5032501
4432,5.6490173,8.051422,-0.6125488
4442,5.6155243,8.032242,-0.65057373
4451,5.5294037,7.979477,-0.59355164
4462,5.5246277,7.8979034,-0.55552673
4472,5.476776,7.9938507,-0.5745239
4481,5.438492,7.9218903,-0.45570374
4491,5.2901917,7.945877,-0.38916016
4501,5.247116,8.003464,-0.34640503
4512,5.247116,8.161774,-0.36065674
4521,5.2901917,8.224136,-0.355896
4531,5.2854004,8.286514,-0.34640503
4541,5.3667297,8.195358,-0.4319458
4551,5.515045,8.30571,-0.550766
4561,5.6825104,8.180954,-0.550766
4571,5.768631,8.075409,-0.52700806
4582,5.8882446,8.147385,-0.5032501
4591,5.907364,8.104202,-0.4842224
4601,5.8977966,8.075409,-0.40818787
4611,5.8069,8.142578,-0.3511505
4622,5.6250916,8.147385,-0.32737732
4631,5.5676727,8.128189,-0.2751007
4641,5.5676727,8.080215,-0.29412842
4651,5.543747,8.147385,-0.3416443
4661,5.591614,8.180954,-0.4129486
4672,5.6442413,8.132996,-0.42720032
4681,5.6633606,8.070618,-0.46522522
4691,5.6633606,7.984253,-0.36540222
4701,5.634659,7.8979034,-0.29412842
4712,5.610733,7.9026947,-0.21331787
4722,5.5772552,7.888321,-0.24183655
4731,5.5820312,7.9218903,-0.24658203
4741,5.500702,8.022644,-0.21331787
4752,5.472,8.06102,-0.24183655
4761,5.500702,8.04184,-0.27986145
4772,5.672928,7.979477,-0.38916016
4781,5.715988,8.017853,-0.42243958
4792,5.8930054,8.04184,-0.4842224
4802,5.9982758,8.075409,-0.60780334
4811,5.9599915,8.137772,-0.58403015
4821,5.97435,8.123398,-0.5697632
4832,5.983917,7.979477,-0.5032501
4842,5.912155,7.8691254,-0.40818787
4852,5.8164673,7.835541,-0.36065674
4862,5.701645,7.816345,-0.2846222
4871,5.6442413,7.8115387,-0.2228241
4882,5.5820312,7.926697,-0.24183655
4891,5.629883,8.132996,-0.27035522
4902,5.543747,8.166565,-0.25134277
4912,5.7542725,8.416046,-0.30361938
4922,5.8308105,8.483215,-0.29885864
4931,6.0174103,8.511993,-0.36540222
4941,6.180084,8.420837,-0.3749237
4951,6.2805634,8.248123,-0.33213806
4961,6.294922,8.104202,-0.31788635
4972,6.18486,7.9650726,-0.3416443
4982,6.146591,7.945877,-0.39868164
4992,5.9169464,7.979477,-0.5697632
5001,5.768631,7.9890594,-0.68385315
5012,5.610733,8.051422,-0.6695862
5021,5.5628967,8.104202,-0.7788849
5032,5.543747,8.085007,-0.80740356
5041,5.4911194,8.046631,-0.68385315
5052,5.4863434,7.9890594,-0.4842224
5061,5.443283,7.9123077,-0.38916016
5072,5.3619385,7.8211517,-0.2846222
5081,5.2519073,7.835541,-0.2228241
5091,5.098816,7.9746704,-0.20855713
5102,4.9552765,8.070618,-0.2228241
5112,4.9600525,8.147385,-0.20855713
5122,4.9792023,8.137772,-0.2228241
5131,5.0605316,8.132996,-0.17054749
5142,5.208847,8.089813,-0.11352539
5152,5.3571777,8.056229,-0.018463135
5161,5.433716,8.075409,0.019561768
5171,5.548538,7.998657,0.07183838
5182,5.6155243,7.9650726,0.08610535
5191,5.668152,7.9890594,0.05758667
5201,5.668152,8.017853,0.07183838
5212,5.6442413,7.998657,-0.027954102
5221,5.6490173,7.979477,-0.18955994
5232,5.6825104,7.979477,-0.3131256
5242,5.715988,7.9890594,-0.3749237
5251,5.7303467,8.123398,-0.3749237
5261,5.735138,8.32489,-0.33213806
5272,5.677719,8.53598,-0.3226471
5281,5.634659,8.689499,-0.29412842
5291,5.543747,8.651123,-0.27986145
5301,5.500702,8.564774,-0.30838013
5311,5.3858643,8.392059,-0.46522522
5321,5.299759,8.3680725,-0.43670654
5332,5.232773,8.420837,-0.40818787
5341,5.2232056,8.449631,-0.38916016
5351,5.2136383,8.502411,-0.30838013
5361,5.1944885,8.4592285,-0.24183655
5372,5.237564,8.420837,-0.3131256
5382,5.237564,8.420837,-0.33688354
5391,5.2854004,8.353668,-0.4129486
5401,5.314102,8.291306,-0.33688354
5411,5.4289246,8.176178,-0.2751007
5422,5.467209,8.152176,-0.25610352
5431,5.6203003,8.1857605,0.03855896
5441,5.5581055,8.27211,0.21916199
5452,5.5294037,8.291306,0.26670837
5461,5.467209,8.233734,0.18589783
5471,5.3858643,8.209747,0.010055542
5481,5.266266,8.315292,-0.065979004
5491,5.242325,8.267319,-0.06123352
5501,5.2566833,8.300903,0.043319702
5512,5.266266,8.348877,0.20967102
5521,5.3523865,8.300903,0.39027405
5531,5.347595,8.25293,0.399765
5541,5.462433,8.037033,0.45205688
5551,5.4576416,8.032242,0.499588
5561,5.3906555,8.176178,0.3950348
5572,5.271042,8.30571,0.29522705
5581,5.1657867,8.358475,0.2001648
5592,4.9552765,8.219345,0.08610535
5602,4.936142,8.046631,0.019561768
5611,4.9217834,7.7923584,0.033828735
5622,4.9648438,7.605255,0.17640686
5632,5.03183,7.552475,0.27145386
5641,5.0461884,7.6100616,0.37600708
5652,5.1562195,7.69162,0.47106934
5662,5.1562195,7.7395935,0.594635
5672,5.2566833,7.7683716,0.4282837
5682,5.242325,7.8307343,0.3284912
5692,5.208847,7.9170837,0.18589783
5701,5.146652,7.9890594,-0.023223877
5711,5.1753693,8.027435,-0.25134277
5722,5.1897125,8.075409,-0.33213806
5731,5.4289246,7.945877,-0.25134277
5741,5.63945,7.893112,-0.24183655
5752,5.9265137,7.9938507,-0.18005371
5761,6.1513824,8.118591,-0.15153503
5772,6.376236,8.344086,-0.11352539
5782,6.471939,8.387253,-0.18955994
5791,6.4910583,8.363266,-0.33213806
5801,6.4097443,8.32489,-0.4842224
5811,6.275772,8.296097,-0.42720032
5822,6.1418,8.291306,-0.4461975
5831,5.9552155,8.180954,-0.36540222
5841,5.773407,8.051422,-0.31788635
5851,5.6442413,7.8739166,-0.2370758
5861,5.610733,7.878708,-0.28936768
5872,5.4528503,8.118591,-0.2751007
5882,5.3284607,8.224136,-0.3416443
5892,5.2901917,8.392059,-0.4129486
5902,5.204056,8.545578,-0.42243958
5912,5.1897125,8.531174,-0.3511505
5921,5.1849213,8.401642,-0.30361938
5931,5.2519073,8.281708,-0.165802
5941,5.4098053,8.156967,-0.070739746
5951,5.4528503,8.180954,0.09559631
5962,5.538971,8.25293,0.19540405
5972,5.5294037,8.291306,0.23342896
5981,5.5628967,8.25293,0.2381897
5992,5.4959106,8.195358,0.09559631
6001,5.4911194,8.1857605,0.043319702
6011,5.481552,8.219345,0.043319702
6021,5.4576416,8.209747,0.11936951
6032,5.467209,8.137772,0.15264893
6042,5.534195,8.147385,0.029067993
6051,5.476776,8.228928,0.010055542
6062,5.4145813,8.329697,0.062347412
6071,5.3858643,8.372864,0.048080444
6082,5.309311,8.454422,0.11462402
6092,5.0222473,8.545578,0.16688538
6101,4.916992,8.526398,0.14788818
6112,4.6969147,8.4640045,0.05758667
6121,4.67778,8.478409,-0.070739746
6131,4.644287,8.516785,-0.070739746
6141,4.7351837,8.387253,-0.008956909
6152,4.936142,8.2769165,0.081344604
6161,5.01268,8.228928,0.17640686
6171,5.2184143,8.142578,0.1621399
6181,5.309311,8.233734,0.029067993
6191,5.3667297,8.377655,-0.13728333
6201,5.3236694,8.694305,-0.355896
6213,5.2184143,8.809448,-0.49848938
6222,5.1610107,8.761475,-0.57928467
6231,5.141861,8.646317,-0.6125488
6241,5.0940247,8.545578,-0.59355164
6252,5.070099,8.320084,-0.536499
6261,5.098816,8.300903,-0.40818787
6271,5.0844574,8.300903,-0.29412842
6281,5.0892334,8.315292,-0.104019165
6291,5.103592,8.190552,5.493164E-4
6302,5.1322937,8.228928,-0.085006714
6311,5.0605316,8.32489,-0.17529297
6321,5.0174713,8.30571,-0.25134277
6331,4.950485,8.238541,-0.29885864
6342,4.9887695,7.9746704,-0.21807861
6352,5.103592,7.782776,-0.1277771
6362,5.1227417,7.825943,-0.070739746
6371,5.227997,7.955475,0.048080444
6381,5.371521,8.051422,0.10510254
6391,5.5581055,8.089813,0.318985
6402,5.6203003,8.147385,0.5043335
6411,5.668152,8.281708,0.594635
6421,5.433716,8.454422,0.8180084
6431,5.4863434,8.425629,0.59939575
6441,5.3571777,8.30571,0.399765
6452,5.098816,8.315292,0.07183838
6461,5.041397,8.353668,-0.13252258
6471,4.9792023,8.392059,-0.29412842
6481,4.902649,8.435242,-0.4699707
6491,4.9217834,8.425629,-0.5602722
6501,5.0509644,8.401642,-0.550766
6512,5.079666,8.444824,-0.24658203
6521,5.0892334,8.396851,-0.04222107
6531,5.1897125,8.32489,0.26194763
6541,5.1179504,8.142578,0.29522705
6551,5.1944885,8.156967,-0.18955994
6561,5.1322937,8.25293,-0.34640503
6571,4.9887695,8.209747,-0.66482544
6581,4.9600525,8.1857605,-0.7693939
6592,4.998337,8.334473,-0.5222473
6601,5.070099,8.406448,-0.09449768
6611,5.098816,8.4640045,0.2381897
6621,5.1657867,8.377655,0.42355347
6632,5.1610107,8.32489,0.48532104
6642,5.271042,8.310486,0.52334595
6651,5.2949677,8.195358,0.56137085
6661,5.342819,8.228928,0.47583008
6671,5.304535,8.416046,0.2524414
6682,5.3284607,8.4640045,0.029067993
6692,5.2184143,8.387253,-0.04698181
6701,5.3188934,8.440033,-0.18005371
6711,5.3236694,8.3680725,-0.2228241
6721,5.4098053,8.320084,-0.3416443
6733,5.443283,8.219345,-0.3131256
6742,5.443283,8.209747,-0.3511505
6751,5.443283,8.348877,-0.30361938
6761,5.476776,8.353668,-0.26559448
6773,5.4098053,8.377655,-0.1277771
6782,5.4145813,8.339279,-0.051742554
6791,5.3810883,8.291306,-0.004196167
6802,5.376297,8.315292,0.09085083
6812,5.3236694,8.377655,0.100357056
6821,5.2806244,8.363266,0.12886047
6831,5.237564,8.363266,0.10986328
6842,5.2519073,8.444824,0.03855896
6851,5.2614746,8.540787,-0.04222107
6861,5.237564,8.593536,-0.004196167
6872,5.371521,8.723099,0.033828735
6881,5.4098053,8.780655,0.09085083
6892,5.500702,8.751862,0.11462402
6901,5.634659,8.699097,0.052825928
6911,5.6203003,8.756668,0.100357056
6921,5.715988,8.780655,0.17640686
6931,5.8547363,8.900589,0.11936951
6942,5.869095,9.09729,0.10510254
